,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
"var_s_30[11,28]",14.755,0.0435899,5.06997,4.47226,8.34415,13.8416,24.2921,19390.0,6745.25,1.00114
"var_s_30[11,29]",10.6987,0.0364358,4.15743,3.51481,5.53187,9.94448,18.4284,18747.8,7466.15,1.00082
"var_s_30[11,30]",11.4693,0.0440549,4.88247,4.11447,5.56183,10.5407,20.4606,18639.4,6865.47,1.00284
"var_s_30[11,31]",9.54297,0.0323152,3.6049,3.10625,5.01509,8.88331,16.2555,17431.6,7864.29,1.00046
"var_s_30[12,1]",2.12112,0.00964892,1.05306,0.873726,0.861532,1.90945,4.07431,16231.1,7832.3,1.0011
"var_s_30[12,2]",3.778,0.0137505,1.55368,1.31333,1.87546,3.48032,6.73599,17838.7,6724.87,1.00078
"var_s_30[12,3]",4.78001,0.0163673,1.84846,1.58073,2.45521,4.43888,8.17371,17689.0,7615.69,1.00066
"var_s_30[12,4]",5.68409,0.0165953,1.96679,1.74571,3.17909,5.33424,9.29249,18761.9,7532.74,1.00075
"var_s_30[12,5]",5.0135,0.0180466,2.0743,1.74721,2.47665,4.59307,8.93929,17912.1,8019.96,1.00037
"var_s_30[12,6]",4.61413,0.0175781,1.97933,1.6598,2.23603,4.21695,8.3134,17690.5,7420.87,0.99974
"var_s_30[12,7]",5.37596,0.0179238,2.07413,1.77371,2.79563,4.97953,9.36955,17360.5,8198.31,1.00139
"var_s_30[12,8]",8.20182,0.0278695,3.2445,2.78203,4.22516,7.56129,14.2879,19095.8,7429.08,1.00025
"var_s_30[12,9]",5.39679,0.0218176,2.39998,2.02683,2.46078,4.92333,9.9929,16168.6,7441.16,1.00085
"var_s_30[12,10]",8.03861,0.0245743,2.94385,2.54398,4.31571,7.50034,13.6281,19531.9,6808.75,1.00232
"var_s_30[12,11]",8.97827,0.0306075,3.59126,2.98771,4.59063,8.27817,15.598,18897.9,7243.9,1.00082
"var_s_30[12,12]",8.33477,0.0286819,3.38068,2.83759,4.12509,7.68169,14.7183,18505.4,7394.59,1.00072
"var_s_30[12,13]",10.852,0.0389986,4.53791,3.87162,5.3888,9.92077,19.4151,18816.6,7546.3,1.00104
"var_s_30[12,14]",9.21493,0.0271791,3.18365,2.77056,5.18375,8.62147,15.2447,18214.2,7090.49,1.00024
"var_s_30[12,15]",8.92131,0.0306971,3.47234,2.96029,4.66205,8.25756,15.4672,18125.6,7667.25,1.00131
"var_s_30[12,16]",11.7023,0.036331,4.2099,3.6449,6.35977,10.9251,19.7389,18331.7,7121.16,1.00172
"var_s_30[12,17]",8.75453,0.0315503,3.55705,3.00751,4.43124,8.04662,15.3856,18242.9,7353.75,1.00029
"var_s_30[12,18]",9.28008,0.0409213,4.51652,3.69015,3.99651,8.34103,17.8958,17939.4,7105.84,1.00193
"var_s_30[12,19]",8.66576,0.0354027,3.91286,3.31045,3.90864,7.85157,16.1851,15893.3,7133.59,0.99997
"var_s_30[12,20]",8.82022,0.0305819,3.5223,3.08078,4.40339,8.17612,15.5238,18361.0,7668.58,1.00113
"var_s_30[12,21]",12.0613,0.0441673,4.89861,4.22612,5.99383,11.1357,21.23,17195.8,7438.43,1.00105
"var_s_30[12,22]",17.505,0.0513092,6.16808,5.41579,9.69218,16.4684,28.8534,18381.6,7193.62,1.0027
"var_s_30[12,23]",15.0056,0.0469186,5.50247,4.80481,8.04951,14.0558,25.2661,18508.4,7695.66,1.00303
"var_s_30[12,24]",10.8185,0.0353182,4.06143,3.62288,5.65765,10.1471,18.41,18239.6,7134.88,1.00108
"var_s_30[12,25]",11.7803,0.0445787,5.1106,4.38749,5.66052,10.7505,21.3708,17705.7,7941.92,1.00094
"var_s_30[12,26]",11.778,0.0421301,4.74619,4.08111,6.0126,10.8314,20.6693,16192.9,7484.68,1.00136
"var_s_30[12,27]",9.87132,0.0349043,3.97995,3.35068,4.98296,9.10674,17.4651,18890.2,7271.7,1.00004
"var_s_30[12,28]",13.2648,0.0540287,6.07712,4.94515,6.05284,12.0109,24.3071,19022.7,7212.94,1.00077
"var_s_30[12,29]",11.4302,0.042087,4.76974,4.07908,5.66639,10.5503,20.2555,16158.6,8021.99,1.00074
"var_s_30[12,30]",12.7287,0.0409286,4.61645,3.94949,6.92108,11.8656,21.1581,17900.7,6984.82,1.00081
"var_s_30[12,31]",12.4744,0.0503826,5.86865,4.89834,5.45615,11.2255,23.5113,16195.0,7640.71,1.00179
"var_s_30[13,1]",1.51054,0.00685656,0.737921,0.592023,0.640323,1.35668,2.87067,15595.4,7150.49,1.0002
"var_s_30[13,2]",3.23426,0.0126485,1.39573,1.18932,1.53004,2.97245,5.88179,15371.1,7877.42,1.00072
"var_s_30[13,3]",5.73507,0.0240711,2.74799,2.29231,2.44095,5.15982,10.9579,15039.0,7852.76,1.00054
"var_s_30[13,4]",4.71896,0.0160801,1.81063,1.58997,2.47067,4.37683,8.11716,17042.7,7007.38,1.00233
"var_s_30[13,5]",6.32886,0.0278908,3.03132,2.44981,2.75657,5.68125,12.0012,16043.6,7730.7,1.00022
"var_s_30[13,6]",8.66751,0.0288837,3.27302,2.82439,4.62201,8.04017,14.9055,18020.9,6415.07,1.0001
"var_s_30[13,7]",9.39038,0.0292959,3.39453,3.05505,5.11064,8.80746,15.8282,17209.7,7960.15,1.00118
"var_s_30[13,8]",6.97866,0.0237293,2.52492,2.20344,3.79325,6.52031,11.6582,15613.7,7297.47,1.00133
"var_s_30[13,9]",7.24118,0.0267519,3.03768,2.54374,3.48916,6.65874,12.9592,17389.4,7456.14,1.00058
"var_s_30[13,10]",6.64016,0.0235539,2.61657,2.22469,3.41074,6.12208,11.6296,16258.7,7621.21,1.0005
"var_s_30[13,11]",13.4724,0.0422904,4.99923,4.37897,7.19384,12.5512,22.7633,20243.7,7060.65,1.00056
"var_s_30[13,12]",8.9711,0.0363943,3.89129,3.27152,4.29002,8.19805,16.3296,15650.2,7009.29,1.00095
"var_s_30[13,13]",10.7174,0.0392703,4.56339,3.89916,5.17461,9.75052,19.497,17798.9,7318.97,1.00111
"var_s_30[13,14]",14.067,0.0361616,4.28413,3.83667,8.35032,13.3604,21.7899,19169.2,7618.41,1.00079
"var_s_30[13,15]",8.28899,0.0302252,3.47124,2.98386,4.07145,7.59169,14.924,18040.9,7693.91,1.00001
"var_s_30[13,16]",13.2557,0.0476373,5.36123,4.58673,6.65179,12.248,23.4067,16155.5,7744.22,1.00091
"var_s_30[13,17]",17.6404,0.0478673,5.75954,5.15871,10.2104,16.6835,28.3389,19271.3,7509.08,1.00045
"var_s_30[13,18]",16.6853,0.0447098,5.36662,4.78947,9.72956,15.7626,26.6115,17397.1,7666.14,1.00049
"var_s_30[13,19]",15.3969,0.0578874,6.27095,5.29777,7.80219,14.2005,26.9036,19377.5,6151.6,1.00047
"var_s_30[13,20]",16.3242,0.050718,5.74501,4.93587,9.10335,15.2675,27.0014,17482.5,7199.61,0.99998
"var_s_30[13,21]",15.74,0.0600226,6.49147,5.44262,7.78908,14.4298,28.0553,16961.6,7215.78,1.0013
"var_s_30[13,22]",18.6627,0.0539927,6.20244,5.44641,10.8292,17.5401,30.2913,17983.1,6818.21,1.00113
"var_s_30[13,23]",16.9138,0.0444622,5.44218,4.79629,9.90036,16.0316,27.0223,19681.1,7358.78,1.00099
"var_s_30[13,24]",14.4544,0.0466051,5.51678,4.80348,7.6148,13.479,24.9455,18138.6,7847.07,1.00109
"var_s_30[13,25]",12.4413,0.0535097,5.99113,4.81592,5.38257,11.1352,23.9154,17974.6,6828.91,1.00001
"var_s_30[13,26]",14.7908,0.0466378,5.48206,4.78153,8.02909,13.7938,24.9603,20100.4,7446.23,1.00129
"var_s_30[13,27]",17.7379,0.0414308,5.19166,4.69636,10.8886,16.9303,27.5118,20997.5,7660.33,1.00003
"var_s_30[13,28]",15.844,0.0623336,7.37762,6.21691,6.96979,14.4032,29.5473,16733.6,7685.29,0.999998
"var_s_30[13,29]",16.9022,0.0609179,6.8983,5.80379,8.45569,15.5561,29.9687,18660.7,6738.39,1.00056
"var_s_30[13,30]",14.1351,0.0455937,5.22917,4.57419,7.49712,13.2222,23.9345,17854.6,7644.24,1.00119
"var_s_30[13,31]",11.1387,0.0376768,4.38864,3.81399,5.70969,10.2795,19.3022,16843.6,7867.76,1.00087
"var_s_30[14,1]",1.81854,0.00715871,0.766226,0.658601,0.86971,1.66713,3.23493,15809.5,7646.87,1.00185
"var_s_30[14,2]",3.73865,0.0154623,1.70083,1.36679,1.73151,3.37928,6.8885,16562.5,7432.65,1.00061
"var_s_30[14,3]",6.66715,0.0234236,2.5848,2.25062,3.48101,6.1726,11.4767,16480.7,7103.54,1.00112
"var_s_30[14,4]",4.59846,0.01633,1.8461,1.56722,2.30908,4.24044,8.05866,16557.0,7435.24,1.00194
"var_s_30[14,5]",8.40628,0.0226411,2.78797,2.40612,4.87087,7.9096,13.6112,20049.2,7856.19,1.00047
"var_s_30[14,6]",8.61364,0.0247522,2.96151,2.56495,4.82388,8.08981,14.0521,19023.4,7792.8,1.00185
"var_s_30[14,7]",5.80703,0.0240982,2.78745,2.31369,2.50692,5.21105,11.0438,16443.6,7476.69,0.999958
"var_s_30[14,8]",7.36613,0.0288067,3.19668,2.68298,3.46169,6.72896,13.3892,16781.9,7076.21,1.00076
"var_s_30[14,9]",8.35437,0.0281133,3.23733,2.80167,4.36423,7.73999,14.3154,19621.2,7488.1,1.00162
"var_s_30[14,10]",6.97785,0.0239475,2.81716,2.4243,3.49495,6.44674,12.2332,18313.4,6995.87,1.00055
"var_s_30[14,11]",11.9443,0.0396579,4.54544,3.95183,6.24777,11.1053,20.6317,18355.1,7428.83,1.00007
"var_s_30[14,12]",10.8903,0.0399471,4.62805,3.82353,5.24526,9.99637,19.465,19980.7,6713.26,1.00147
"var_s_30[14,13]",14.103,0.0453688,5.40351,4.5705,7.38261,13.0619,24.2827,18728.0,7930.69,1.00062
"var_s_30[14,14]",11.9635,0.0378287,4.38212,3.89862,6.47915,11.177,20.2618,17255.8,7691.73,1.00137
"var_s_30[14,15]",7.50066,0.0292129,3.28912,2.79016,3.51033,6.8375,13.6951,17659.1,7395.51,1.00067
"var_s_30[14,16]",11.3364,0.038288,4.34521,3.64586,5.94039,10.519,19.4501,19804.8,7068.43,1.00063
"var_s_30[14,17]",15.7075,0.0431447,5.27459,4.6527,8.88886,14.8362,25.6168,19232.9,7548.72,1.00114
"var_s_30[14,18]",13.1878,0.0481651,5.66012,4.79794,6.18711,12.1235,23.9762,16770.7,7176.66,1.00021
"var_s_30[14,19]",12.1967,0.0412894,4.62042,4.00154,6.4736,11.3097,20.814,17199.2,7042.34,0.999837
"var_s_30[14,20]",22.6649,0.0573763,6.92021,6.30387,13.5646,21.5704,35.3985,18770.6,6407.07,1.00098
"var_s_30[14,21]",12.6395,0.0548983,6.02842,4.94447,5.4794,11.3839,23.9409,14784.6,7362.86,1.00089
"var_s_30[14,22]",10.3217,0.0385871,4.46708,3.78451,4.92015,9.40249,18.6897,17095.2,7283.6,1.0007
"var_s_30[14,23]",9.51056,0.0365426,4.15634,3.56484,4.44971,8.6738,17.4013,16743.2,7489.48,1.00108
"var_s_30[14,24]",10.5946,0.0370018,4.11843,3.50054,5.47477,9.8139,18.284,17554.6,7068.1,0.99985
"var_s_30[14,25]",15.9201,0.0567668,6.52281,5.61742,7.98721,14.6119,28.7209,16940.7,8166.28,1.00062
"var_s_30[14,26]",9.51383,0.038994,4.52227,3.73782,4.12334,8.60054,18.0937,17189.2,7916.27,1.00098
"var_s_30[14,27]",15.912,0.0526736,6.19462,5.29399,8.32364,14.6562,27.3592,19109.1,7285.45,1.00042
"var_s_30[14,28]",11.6985,0.0400699,4.747,4.13017,5.90866,10.8037,20.7077,18112.7,7799.11,1.00066
"var_s_30[14,29]",11.8184,0.0429204,4.81874,4.05454,5.95816,10.8631,20.8422,17227.2,7241.63,1.0011
"var_s_30[14,30]",11.3251,0.0371907,4.19011,3.57267,6.18013,10.5489,18.9941,19786.9,6950.18,1.0003
"var_s_30[14,31]",16.7575,0.0517322,5.97351,5.14173,9.26987,15.6929,27.8828,17710.5,7475.41,1.00104
"var_s_30[15,1]",1.45546,0.00622931,0.679377,0.561758,0.639404,1.31752,2.72986,14218.1,7488.26,1.00274
"var_s_30[15,2]",4.62421,0.0153024,1.74215,1.51463,2.44214,4.30415,7.87005,16567.8,7469.25,1.00031
"var_s_30[15,3]",6.06329,0.0182335,2.1754,1.83068,3.32128,5.67124,10.1131,18976.9,7497.01,1.00194
"var_s_30[15,4]",6.25202,0.0200109,2.3146,2.01656,3.33341,5.82841,10.6437,17861.9,7594.21,1.00044
"var_s_30[15,5]",6.27404,0.0204419,2.30155,1.97831,3.34225,5.84979,10.5621,17679.1,7205.16,1.00059
"var_s_30[15,6]",8.11109,0.0323914,3.34147,2.74724,4.05846,7.44027,14.3738,16803.9,6997.24,1.00052
"var_s_30[15,7]",8.93495,0.0316531,3.66413,3.10507,4.48293,8.20971,15.753,18772.7,7795.28,1.00127
"var_s_30[15,8]",9.60852,0.0307414,3.49772,2.97407,5.27448,8.95655,16.2856,18366.2,7568.77,1.00094
"var_s_30[15,9]",14.1591,0.0329603,4.07949,3.66869,8.77186,13.5195,21.7958,19945.6,7015.15,1.00076
"var_s_30[15,10]",10.9158,0.0333651,3.93308,3.38496,6.0141,10.1638,18.1782,19714.7,7630.29,1.00035
"var_s_30[15,11]",10.6256,0.0353706,4.14491,3.582,5.53142,9.86075,18.4366,19402.4,6387.44,1.00257
"var_s_30[15,12]",11.4498,0.0357271,4.18811,3.57692,6.24864,10.6801,19.1946,20676.9,6804.88,1.00119
"var_s_30[15,13]",13.7687,0.0403012,4.80141,4.16195,7.62257,12.9272,22.678,20641.4,7864.97,1.00101
"var_s_30[15,14]",8.75901,0.0323034,3.84277,3.34644,4.06839,8.00023,16.0074,18092.7,7476.42,1.00051
"var_s_30[15,15]",10.0533,0.0343629,3.96398,3.33283,5.20638,9.29094,17.5501,18797.3,7484.19,1.001
"var_s_30[15,16]",14.2771,0.0409617,4.79203,4.28494,8.15855,13.4274,23.1058,17345.9,7241.73,1.00057
"var_s_30[15,17]",17.1529,0.0461424,5.40349,4.88724,10.1774,16.2658,27.2846,18487.0,7539.68,1.00095
"var_s_30[15,18]",21.6914,0.0589271,7.51739,6.84331,12.1487,20.3456,35.5849,22314.0,7709.94,1.00135
"var_s_30[15,19]",13.7781,0.0521067,5.68267,4.63828,6.86587,12.701,24.4655,18183.7,6875.99,1.0008
"var_s_30[15,20]",12.9198,0.0489624,5.44469,4.64444,6.21891,11.8616,23.1237,16612.9,7019.65,1.0007
"var_s_30[15,21]",15.2404,0.0477726,5.43601,4.61081,8.39713,14.2565,25.2743,18699.6,7117.82,1.00142
"var_s_30[15,22]",25.7432,0.0813734,9.38025,7.98514,13.9383,24.1762,43.1266,17392.0,7514.92,1.00068
"var_s_30[15,23]",18.2741,0.0534285,6.25279,5.62076,10.2619,17.1807,29.8087,17833.2,7752.63,1.00093
"var_s_30[15,24]",14.3105,0.0447948,5.38153,4.61215,7.62671,13.2884,24.2788,19770.1,7896.74,1.00193
"var_s_30[15,25]",15.3043,0.0568882,6.47929,5.48221,7.39564,14.0434,27.5685,18265.3,7245.93,1.00114
"var_s_30[15,26]",19.002,0.0474282,5.75725,5.17346,11.4419,18.069,29.621,19368.7,7653.94,1.00033
"var_s_30[15,27]",9.44186,0.0376193,4.26856,3.58887,4.25028,8.55539,17.5449,15806.3,7535.53,1.00075
"var_s_30[15,28]",20.6926,0.05794,7.00985,6.19438,11.6885,19.4477,33.8944,18874.5,7853.02,1.00096
"var_s_30[15,29]",14.7634,0.0422107,5.04406,4.43142,8.42618,13.8764,24.1074,19453.1,7675.78,1.00115
"var_s_30[15,30]",14.057,0.0531656,5.96565,5.02809,6.7866,12.8378,25.1773,17518.2,7171.09,1.00149
"var_s_30[15,31]",17.8808,0.0475414,5.65278,5.06093,10.532,16.9601,28.4661,19401.5,7433.47,1.00071
"var_s_30[16,1]",1.93156,0.00650429,0.694851,0.600127,1.0533,1.80649,3.2562,15872.2,6954.0,1.00053
"var_s_30[16,2]",8.65176,0.022274,2.65443,2.38445,5.19045,8.22579,13.5458,18362.7,6886.29,1.00098
"var_s_30[16,3]",8.36161,0.0226084,2.69981,2.44761,4.84969,7.90177,13.4528,19315.8,7138.49,1.00106
"var_s_30[16,4]",5.55396,0.0208737,2.43462,2.05606,2.62436,5.07153,10.1027,16818.1,7155.43,1.00123
"var_s_30[16,5]",6.21884,0.0244967,2.65262,2.22507,3.01032,5.6867,11.2026,16221.4,7029.27,1.00037
"var_s_30[16,6]",6.2252,0.019066,2.24739,1.93161,3.40752,5.81609,10.4329,19237.7,7197.36,1.00078
"var_s_30[16,7]",7.70176,0.0287125,3.32622,2.82859,3.68485,7.01163,13.984,19521.1,7249.56,1.00102
"var_s_30[16,8]",8.70976,0.029742,3.41822,2.88265,4.51402,8.07568,15.1323,18464.6,7535.81,1.00096
"var_s_30[16,9]",7.79287,0.023866,2.84782,2.409,4.2217,7.25671,13.2433,19653.6,7732.36,1.00038
"var_s_30[16,10]",8.50965,0.0275331,3.29323,2.85256,4.48409,7.92662,14.5778,19947.8,7927.94,1.0
"var_s_30[16,11]",10.3345,0.0347797,4.13715,3.52304,5.19401,9.55789,18.1441,18965.4,7490.99,1.00153
"var_s_30[16,12]",10.7926,0.0321498,3.98894,3.41605,5.7853,10.0152,18.4744,20463.7,6786.39,1.00151
"var_s_30[16,13]",11.6489,0.0362682,4.33295,3.82411,6.21294,10.8489,19.7594,18921.3,7577.45,1.00056
"var_s_30[16,14]",10.8879,0.0355423,4.21323,3.64443,5.67505,10.0658,18.7824,19138.2,8039.81,1.00113
"var_s_30[16,15]",11.0445,0.0367446,4.25213,3.62963,5.78582,10.2564,18.9658,20451.8,7519.43,1.00144
"var_s_30[16,16]",12.0846,0.0569405,5.96144,4.86073,5.10688,10.7984,23.2987,15019.6,6967.25,1.00062
"var_s_30[16,17]",15.9662,0.055059,5.968,5.07739,8.48275,14.8973,27.0194,16614.0,6407.82,1.00153
"var_s_30[16,18]",9.52872,0.0342883,3.80397,3.25549,4.84737,8.8105,16.7261,16868.0,8049.65,1.0004
"var_s_30[16,19]",11.6486,0.0362517,4.23141,3.67005,6.35721,10.8547,19.4956,18441.1,7333.86,1.00034
"var_s_30[16,20]",19.6493,0.0662577,7.71279,6.72463,10.0108,18.3006,34.3693,17006.4,7827.15,1.00089
"var_s_30[16,21]",15.2109,0.0461699,5.26993,4.53283,8.6193,14.2157,24.9736,17441.6,7499.72,1.00065
"var_s_30[16,22]",19.6198,0.0607761,7.15983,6.20705,10.5949,18.3144,33.0487,17995.1,7490.61,1.00196
"var_s_30[16,23]",9.20038,0.03452,4.01679,3.42066,4.34339,8.4407,16.7082,18713.5,7653.59,1.00163
"var_s_30[16,24]",12.0295,0.0359545,4.19438,3.65178,6.65933,11.2815,19.7911,17703.3,7730.16,1.0003
"var_s_30[16,25]",17.8005,0.067494,7.66991,6.45302,8.52422,16.2716,32.3168,17642.9,7593.51,1.0005
"var_s_30[16,26]",15.5184,0.0473539,5.41836,4.69628,8.59633,14.5133,25.6904,17237.5,7519.61,1.00037
"var_s_30[16,27]",14.4645,0.0469457,5.37612,4.62097,7.77981,13.4364,24.4776,17799.2,7743.39,1.00103
"var_s_30[16,28]",13.771,0.0476554,5.40125,4.61202,7.13307,12.6948,23.8984,17160.6,7805.83,1.00215
"var_s_30[16,29]",17.6455,0.043188,5.00132,4.58991,11.0017,16.8912,26.876,17841.7,7167.84,1.00112
"var_s_30[16,30]",10.631,0.0421262,4.75576,4.00945,4.806,9.68932,19.7821,16381.4,7965.29,1.00065
"var_s_30[16,31]",14.8511,0.0593514,6.27409,5.26938,7.3611,13.618,26.5276,15519.0,7970.61,1.00103
"var_s_30[17,1]",1.8212,0.00827305,0.885389,0.727912,0.778822,1.63444,3.47825,14687.5,7745.75,1.00034
"var_s_30[17,2]",4.85561,0.0159986,1.7398,1.5086,2.68188,4.54973,8.06694,16360.0,7417.84,1.00103
"var_s_30[17,3]",7.47073,0.0258812,2.97304,2.53923,3.798,6.90667,12.9548,18629.3,7678.84,1.0004
"var_s_30[17,4]",11.011,0.0313905,3.6251,3.21316,6.34076,10.3767,17.7362,18412.0,6447.41,1.00229
"var_s_30[17,5]",12.7427,0.0344413,4.07241,3.52952,7.63248,12.0357,20.1544,19207.1,6762.01,1.00103
"var_s_30[17,6]",16.2221,0.0427381,4.89985,4.2455,9.7789,15.4046,25.4982,18874.9,7101.33,1.00109
"var_s_30[17,7]",9.44954,0.0313469,3.69202,3.15204,4.85956,8.76834,16.5056,19758.7,7280.08,1.00095
"var_s_30[17,8]",9.11534,0.0274844,3.12452,2.70663,5.11543,8.52916,15.0762,17316.7,7699.51,1.00257
"var_s_30[17,9]",16.608,0.0382968,4.68351,4.26255,10.3828,15.8606,25.2955,17718.6,7437.35,1.00026
"var_s_30[17,10]",9.78915,0.0305016,3.62377,3.11562,5.28927,9.09198,16.5457,17851.5,8283.09,1.0005
"var_s_30[17,11]",13.1465,0.0328669,4.06087,3.61465,7.85492,12.5028,20.6854,20362.8,7468.46,1.0023
"var_s_30[17,12]",10.161,0.0345917,3.94027,3.37489,5.25344,9.43518,17.5686,16559.3,7478.85,1.00142
"var_s_30[17,13]",9.57904,0.0305403,3.56693,3.04172,5.1605,8.93426,16.2126,19761.7,7787.3,1.0006
"var_s_30[17,14]",9.01902,0.0332676,3.65534,3.10365,4.58958,8.28261,15.9977,15295.9,7899.93,1.00106
"var_s_30[17,15]",10.539,0.0356835,4.10064,3.45183,5.48265,9.76218,18.0769,18360.5,7358.25,1.00149
"var_s_30[17,16]",11.4709,0.0365151,4.11845,3.59716,6.24103,10.7191,19.24,15913.7,7668.25,1.00268
"var_s_30[17,17]",17.836,0.0555586,6.6637,5.80497,9.47921,16.6364,30.1573,18317.0,8136.21,1.00095
"var_s_30[17,18]",16.9408,0.0550939,6.44464,5.43729,8.96558,15.7539,29.1715,18189.0,7241.4,1.00218
"var_s_30[17,19]",16.8685,0.0475669,5.39684,4.75225,9.91834,15.9855,26.9711,16946.0,7707.99,1.00161
"var_s_30[17,20]",14.8557,0.0575565,6.40293,5.28814,7.24659,13.5767,26.9293,17907.8,7154.06,1.00058
"var_s_30[17,21]",16.882,0.0553169,6.26235,5.35204,8.97953,15.7016,28.7972,17349.6,7684.94,1.00124
"var_s_30[17,22]",12.8757,0.0447559,4.79736,4.10502,6.93605,11.9678,21.8075,16039.2,7366.03,1.00046
"var_s_30[17,23]",17.3931,0.0525802,6.14663,5.33929,9.56813,16.3092,29.1068,17879.1,7580.02,1.00108
"var_s_30[17,24]",18.1348,0.0444985,5.59118,4.95581,10.8388,17.2188,28.479,18861.7,6969.58,1.00107
"var_s_30[17,25]",9.74115,0.0416302,4.5162,3.69871,4.43389,8.80771,17.942,17862.2,7200.26,1.00072
"var_s_30[17,26]",12.5228,0.0398291,4.72048,4.04747,6.64717,11.6442,21.417,19114.6,7226.56,1.00049
"var_s_30[17,27]",14.2457,0.049312,5.65573,4.63476,7.35232,13.1508,24.9806,18864.6,6902.66,1.00057
"var_s_30[17,28]",16.3688,0.0620202,7.34396,6.09319,7.61186,14.8706,30.2166,19892.5,7276.98,0.999945
"var_s_30[17,29]",11.6225,0.0339053,4.05738,3.49986,6.48459,10.8887,19.191,18773.0,7706.54,1.00111
"var_s_30[17,30]",13.954,0.0568411,6.40667,5.44579,6.19876,12.6919,26.2523,15948.9,8011.35,1.00091
"var_s_30[17,31]",15.1762,0.0472398,5.52149,4.73654,8.28528,14.1649,25.5673,19680.0,7200.06,1.00088
"var_s_30[18,1]",1.46714,0.00660048,0.693675,0.574774,0.635171,1.32527,2.79559,14014.3,6926.49,1.00229
"var_s_30[18,2]",8.80539,0.0214322,2.81893,2.51447,5.19858,8.35172,14.1523,22235.4,7586.31,1.00039
"var_s_30[18,3]",4.51535,0.0184463,1.92432,1.61598,2.1847,4.13932,8.13431,15604.9,7149.13,1.00074
"var_s_30[18,4]",6.53625,0.0194615,2.24976,1.96164,3.66975,6.15709,10.6679,17884.1,7555.13,1.00049
"var_s_30[18,5]",6.83579,0.0232966,2.60409,2.21843,3.63069,6.34854,11.614,17452.4,7301.64,1.00193
"var_s_30[18,6]",7.03022,0.022005,2.49058,2.19552,3.89576,6.56968,11.6725,17491.9,7616.75,1.00106
"var_s_30[18,7]",8.09475,0.0281714,3.19019,2.70422,4.11569,7.49855,14.1741,17307.9,7178.01,1.00189
"var_s_30[18,8]",6.88513,0.0208295,2.43295,2.1097,3.82607,6.4032,11.5252,18685.3,7377.67,1.00085
"var_s_30[18,9]",6.46617,0.0234513,2.6437,2.26094,3.21857,5.94165,11.4066,17566.9,7801.91,1.00145
"var_s_30[18,10]",8.30698,0.032493,3.74481,3.08144,3.83902,7.53899,15.2596,18423.1,7810.2,1.00026
"var_s_30[18,11]",12.5198,0.0473425,5.23616,4.40192,6.17893,11.4729,22.4377,18874.7,6790.04,1.00002
"var_s_30[18,12]",7.69364,0.0245784,2.87636,2.50461,4.07759,7.17804,13.233,19225.1,7679.42,1.00027
"var_s_30[18,13]",8.57333,0.0276573,3.21646,2.81652,4.50501,7.98747,14.6606,17367.4,7518.91,1.00095
"var_s_30[18,14]",9.58821,0.0389435,4.44116,3.69034,4.15852,8.66203,18.0533,17115.6,6681.34,1.00186
"var_s_30[18,15]",10.5976,0.0445187,4.76005,4.01727,4.87528,9.63591,19.6243,16502.0,6559.65,1.00218
"var_s_30[18,16]",9.71939,0.0324101,3.7829,3.25527,4.97398,8.99539,16.8793,18371.4,7495.61,1.00074
"var_s_30[18,17]",10.8281,0.0435895,4.93086,4.05789,4.97415,9.79157,20.1373,17633.7,7452.9,1.00083
"var_s_30[18,18]",9.53848,0.0417752,4.59702,3.82497,4.06358,8.56293,18.1324,16886.6,7113.13,1.0
"var_s_30[18,19]",9.18707,0.0384786,4.13471,3.44378,4.17572,8.38901,16.9318,14065.5,8086.03,1.00038
"var_s_30[18,20]",12.437,0.0392844,4.76736,4.1804,6.55491,11.5528,21.4779,19858.8,7840.32,1.00107
"var_s_30[18,21]",12.4515,0.0364206,4.34403,3.74244,6.98852,11.68,20.481,19887.0,6778.13,1.00228
"var_s_30[18,22]",13.7151,0.0462186,5.40877,4.71056,7.00597,12.7118,23.7468,17814.8,7631.96,1.00125
"var_s_30[18,23]",12.795,0.0388676,4.41879,3.88105,7.19771,11.9973,21.0754,16849.2,7613.93,1.00035
"var_s_30[18,24]",12.7189,0.0414343,4.46716,3.79067,7.06173,11.8994,21.1135,17302.1,6603.68,1.00072
"var_s_30[18,25]",12.5873,0.0383655,4.50445,3.9515,6.88656,11.7801,20.9382,17303.8,7707.93,1.00022
"var_s_30[18,26]",9.36865,0.0344807,3.96986,3.32733,4.58683,8.5646,16.8315,17978.0,7403.3,1.00029
"var_s_30[18,27]",9.96412,0.0428322,4.64494,3.78766,4.40719,8.98604,18.7695,16464.4,7360.5,1.00134
"var_s_30[18,28]",11.4357,0.0396547,4.25304,3.6745,6.15321,10.6491,19.5653,18340.9,6389.38,1.0004
"var_s_30[18,29]",14.1144,0.0503313,6.00874,5.05412,6.84121,12.9475,25.2915,21223.1,7347.59,1.00077
"var_s_30[18,30]",13.3094,0.0388737,4.70831,4.10836,7.32973,12.4258,22.0047,19307.5,7342.2,1.00122
"var_s_30[18,31]",15.6845,0.0531814,6.02967,5.29259,8.2121,14.5388,26.9684,17271.2,7284.88,1.00139
"var_s_30[19,1]",4.62928,0.011947,1.38647,1.21254,2.82432,4.39884,7.16188,18704.9,8161.38,1.00159
