,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
delta_avg_var_s_narrowrange[5],5.77619,0.0100172,1.03102,4.16505,5.71899,7.53114,10593.4,14.8096,1.00041
delta_avg_var_s_narrowrange[6],5.54651,0.00792277,0.936115,4.10424,5.49459,7.16483,13960.6,19.517,0.99978
delta_avg_var_s_narrowrange[7],4.05369,0.00765716,0.867408,2.69566,4.00849,5.51807,12832.5,17.9399,0.999722
delta_avg_var_s_narrowrange[8],6.47786,0.00979132,1.11647,4.76565,6.41142,8.40586,13001.9,18.1768,0.999905
delta_avg_var_s_narrowrange[9],3.42917,0.00869705,0.898951,2.05169,3.3838,4.97768,10683.8,14.9361,0.999454
delta_avg_var_s_narrowrange[10],3.29189,0.00714762,0.849777,1.97768,3.26146,4.73437,14134.7,19.7604,0.999676
delta_avg_var_s_narrowrange[11],4.19535,0.00853646,0.962498,2.68029,4.1626,5.83832,12712.9,17.7727,0.999885
delta_avg_var_s_narrowrange[12],3.71877,0.00689356,0.775471,2.49788,3.68592,5.06479,12654.4,17.691,0.999949
delta_avg_var_s_narrowrange[13],3.65443,0.00826969,0.935653,2.18629,3.59561,5.26072,12801.2,17.8962,0.999768
delta_avg_var_s_narrowrange[14],4.49221,0.0078428,0.909127,3.08313,4.44896,6.06043,13437.1,18.7852,0.999469
delta_avg_var_s_narrowrange[15],5.00003,0.0080134,0.953769,3.49698,4.96033,6.62982,14166.2,19.8044,0.999915
delta_avg_var_s_narrowrange[16],4.29848,0.00851646,0.956432,2.81873,4.24349,5.95336,12612.2,17.6319,1.00019
delta_avg_var_s_narrowrange[17],4.57926,0.00892814,1.01783,2.97658,4.52279,6.31763,12996.7,18.1694,0.999784
delta_avg_var_s_narrowrange[18],4.27817,0.00762251,0.860877,2.93041,4.23389,5.75813,12755.1,17.8318,1.00027
delta_avg_var_s_narrowrange[19],4.90827,0.00805739,0.905876,3.49352,4.85936,6.46873,12640.0,17.6709,0.99981
delta_avg_var_s_narrowrange[20],3.55338,0.00709854,0.826093,2.26621,3.52,4.96191,13543.2,18.9334,0.999493
delta_avg_var_s_narrowrange[21],5.05873,0.00798169,0.936094,3.60984,5.0214,6.67323,13754.6,19.2291,0.999428
delta_avg_var_s_narrowrange[22],9.88879,0.012369,1.35603,7.78124,9.82768,12.2503,12019.0,16.8026,1.00079
delta_avg_var_s_narrowrange[23],4.1449,0.00786478,0.924756,2.69583,4.11048,5.74242,13825.5,19.3282,1.00007
delta_avg_var_s_narrowrange[24],5.48117,0.00808766,0.922073,4.06638,5.42676,7.07356,12998.2,18.1716,0.999774
delta_avg_var_s_narrowrange[25],2.61983,0.00778516,0.881264,1.22793,2.57649,4.12568,12813.8,17.9138,0.999805
delta_avg_var_s_narrowrange[26],3.28294,0.00720947,0.854324,1.93851,3.24806,4.72971,14042.3,19.6312,1.00004
delta_avg_var_s_narrowrange[27],4.00122,0.00807982,0.938481,2.50871,3.97848,5.60117,13491.1,18.8606,0.999672
delta_avg_var_s_narrowrange[28],4.48705,0.00846635,0.960885,2.99119,4.43343,6.12718,12881.0,18.0078,0.999632
delta_avg_var_s_narrowrange[29],5.18852,0.00905764,1.03329,3.59473,5.14516,6.98259,13014.1,18.1938,0.999746
delta_avg_var_s_narrowrange[30],4.58982,0.00793303,0.895522,3.20641,4.54633,6.14117,12743.1,17.8149,0.999884
delta_avg_var_s_narrowrange[31],3.62437,0.00896137,1.02387,2.00325,3.57473,5.38113,13054.0,18.2496,1.00005
delta_avg_var_s_narrowrange[32],5.27745,0.00901262,1.00022,3.73517,5.22273,6.99539,12316.5,17.2186,0.999774
delta_avg_var_s_narrowrange[33],4.98556,0.00796941,0.94502,3.5167,4.94122,6.61677,14061.4,19.658,1.00034
delta_avg_var_s_narrowrange[34],4.00808,0.00825555,0.963249,2.49211,3.97469,5.65855,13614.0,19.0325,0.999874
delta_avg_var_s_narrowrange[35],3.47117,0.00838658,0.90168,2.07883,3.42604,5.05365,11559.4,16.1601,1.00023
delta_avg_var_s_narrowrange[36],4.44222,0.00753247,0.88434,3.05553,4.40203,5.95684,13783.6,19.2696,0.999675
delta_avg_var_s_narrowrange[37],3.90071,0.00717157,0.826018,2.62416,3.86168,5.32691,13266.3,18.5464,0.99949
delta_avg_var_s_narrowrange[38],3.73071,0.00792385,0.886574,2.35577,3.6762,5.24939,12518.7,17.5012,1.00017
delta_avg_var_s_narrowrange[39],6.39381,0.00998534,1.13162,4.63082,6.3259,8.34466,12843.2,17.9549,0.999356
delta_avg_var_s_1124[1],3.46304,0.00815638,0.950322,1.95207,3.43313,5.10189,13575.2,18.9782,0.999387
delta_avg_var_s_1124[2],4.15873,0.0100017,1.07855,2.47589,4.10814,6.01194,11628.7,16.257,0.999732
delta_avg_var_s_1124[3],4.67868,0.0107139,1.26429,2.71919,4.61497,6.86819,13925.1,19.4674,0.999601
delta_avg_var_s_1124[4],5.25921,0.0105059,1.17557,3.42342,5.19964,7.30919,12520.6,17.5039,0.99994
delta_avg_var_s_1124[5],5.8077,0.0103384,1.10048,4.09576,5.74288,7.70905,11330.7,15.8404,1.00012
delta_avg_var_s_1124[6],5.47227,0.00873707,1.01276,3.90337,5.41629,7.18444,13436.5,18.7843,1.00013
delta_avg_var_s_1124[7],3.71922,0.0081111,0.916001,2.28505,3.67222,5.31115,12753.6,17.8296,0.999669
delta_avg_var_s_1124[8],6.23053,0.0102184,1.17519,4.44143,6.17294,8.26831,13226.5,18.4908,0.999833
delta_avg_var_s_1124[9],3.43502,0.00891628,0.945499,1.98083,3.38554,5.06113,11244.9,15.7204,0.999608
delta_avg_var_s_1124[10],3.37196,0.00775603,0.907492,1.96744,3.32804,4.91403,13690.1,19.1389,0.999745
delta_avg_var_s_1124[11],4.16473,0.00929988,1.05741,2.50451,4.11728,5.95789,12928.1,18.0735,0.999991
delta_avg_var_s_1124[12],3.61484,0.00713396,0.812822,2.34383,3.57844,5.02603,12981.6,18.1484,0.999837
delta_avg_var_s_1124[13],3.37672,0.008724,0.992557,1.83321,3.32501,5.08087,12944.3,18.0963,0.999742
delta_avg_var_s_1124[14],4.56524,0.00852195,0.984318,3.0328,4.51264,6.25406,13341.2,18.651,0.999603
delta_avg_var_s_1124[15],4.91656,0.00861793,1.02821,3.30537,4.88035,6.66488,14234.9,19.9005,1.00007
delta_avg_var_s_1124[16],4.44361,0.00896531,1.00055,2.88969,4.39757,6.18053,12455.0,17.4122,1.00039
delta_avg_var_s_1124[17],4.77417,0.00960521,1.10968,3.02976,4.715,6.64906,13346.8,18.6589,0.999755
delta_avg_var_s_1124[18],4.39162,0.00847875,0.942915,2.91893,4.3468,6.03452,12367.5,17.2898,1.00036
delta_avg_var_s_1124[19],4.69331,0.00854145,0.971586,3.16324,4.64241,6.38557,12939.0,18.0888,0.999719
delta_avg_var_s_1124[20],3.57464,0.00767386,0.882129,2.20558,3.52835,5.07241,13214.1,18.4734,0.99967
delta_avg_var_s_1124[21],5.09082,0.00855729,1.00802,3.53467,5.04374,6.8392,13876.1,19.3989,0.999305
delta_avg_var_s_1124[22],10.4448,0.0137906,1.49859,8.13966,10.3628,13.0206,11808.6,16.5085,1.00069
delta_avg_var_s_1124[23],3.83654,0.00856429,0.992518,2.26404,3.80671,5.51766,13430.5,18.776,1.00032
delta_avg_var_s_1124[24],5.46925,0.00839344,0.958615,3.99213,5.41226,7.11658,13043.9,18.2355,1.00004
delta_avg_var_s_1124[25],2.62357,0.00834911,0.957111,1.13435,2.58397,4.24666,13141.5,18.3719,0.999962
delta_avg_var_s_1124[26],3.60864,0.00800304,0.937587,2.13492,3.56472,5.1938,13725.0,19.1877,1.00013
delta_avg_var_s_1124[27],4.23639,0.00889158,1.02705,2.61863,4.21088,5.99079,13342.1,18.6523,0.99968
delta_avg_var_s_1124[28],4.82825,0.00905276,1.02994,3.22372,4.77593,6.58412,12943.8,18.0955,0.999399
delta_avg_var_s_1124[29],5.44354,0.00983853,1.11232,3.71714,5.38417,7.37387,12782.1,17.8695,0.999742
delta_avg_var_s_1124[30],4.39077,0.00841469,0.938687,2.93971,4.34121,6.00635,12444.2,17.397,0.999713
delta_avg_var_s_1124[31],3.78944,0.00975289,1.11185,2.05215,3.74029,5.72266,12996.5,18.1693,1.00001
delta_avg_var_s_1124[32],5.23051,0.00954832,1.07139,3.58154,5.16624,7.0509,12590.3,17.6014,0.999706
delta_avg_var_s_1124[33],4.90219,0.00876041,1.03345,3.31619,4.84581,6.69739,13916.6,19.4555,1.0004
delta_avg_var_s_1124[34],4.21149,0.00886771,1.02367,2.60938,4.16312,5.9611,13325.8,18.6295,0.999903
delta_avg_var_s_1124[35],3.41519,0.00880351,0.957511,1.93377,3.36084,5.1065,11829.8,16.5381,1.00025
delta_avg_var_s_1124[36],3.8852,0.00831253,0.94239,2.42149,3.84617,5.48308,12852.7,17.9682,0.999702
delta_avg_var_s_1124[37],3.91929,0.00764023,0.880556,2.5612,3.87232,5.4404,13283.1,18.5699,0.999542
delta_avg_var_s_1124[38],3.75871,0.00859462,0.97697,2.25778,3.70067,5.46943,12921.4,18.0642,1.00002
delta_avg_var_s_1124[39],6.75944,0.0108803,1.24033,4.84307,6.70891,8.88124,12995.6,18.1679,0.999387
delta_avg_var_s_1223[1],3.37461,0.00876384,1.03057,1.76341,3.33822,5.14628,13828.1,19.3318,0.999397
delta_avg_var_s_1223[2],3.81714,0.0107281,1.1474,2.02903,3.75797,5.79047,11439.0,15.9918,0.999593
delta_avg_var_s_1223[3],3.85082,0.0116685,1.35962,1.73499,3.79587,6.19518,13576.9,18.9807,0.999425
delta_avg_var_s_1223[4],5.59212,0.0114991,1.29932,3.57243,5.5194,7.8555,12767.5,17.849,0.999962
delta_avg_var_s_1223[5],5.93977,0.0113325,1.19717,4.10896,5.87243,8.02574,11159.9,15.6016,1.00019
delta_avg_var_s_1223[6],5.4936,0.00973632,1.13031,3.7689,5.41529,7.4122,13477.3,18.8414,1.00023
delta_avg_var_s_1223[7],3.86718,0.00892423,1.01002,2.29607,3.82049,5.61315,12809.2,17.9073,0.999642
delta_avg_var_s_1223[8],6.43595,0.0114063,1.30532,4.4327,6.36167,8.69343,13096.2,18.3085,0.999895
delta_avg_var_s_1223[9],3.40805,0.00931364,0.994282,1.86445,3.35422,5.10466,11396.7,15.9327,0.999795
delta_avg_var_s_1223[10],3.04949,0.00845116,0.982294,1.50903,3.01217,4.73045,13509.8,18.8869,0.999813
delta_avg_var_s_1223[11],4.26059,0.0102408,1.15337,2.47394,4.2102,6.23228,12684.3,17.7328,0.999851
delta_avg_var_s_1223[12],3.63769,0.00776133,0.886711,2.27384,3.59576,5.15327,13052.4,18.2474,0.999933
delta_avg_var_s_1223[13],3.75682,0.00955928,1.10276,2.05268,3.69929,5.6725,13307.9,18.6045,0.999709
delta_avg_var_s_1223[14],4.87264,0.00958203,1.0975,3.17372,4.82039,6.74762,13118.8,18.3402,0.999586
delta_avg_var_s_1223[15],5.05352,0.00972585,1.14802,3.25468,4.99339,7.0111,13933.0,19.4785,0.999948
delta_avg_var_s_1223[16],4.14379,0.00961895,1.07915,2.48995,4.09164,6.01016,12586.5,17.5961,1.00032
delta_avg_var_s_1223[17],4.97646,0.0106902,1.23366,3.04615,4.91569,7.05832,13317.4,18.6178,0.999777
delta_avg_var_s_1223[18],3.99556,0.00887617,0.992377,2.46409,3.94005,5.71502,12499.8,17.4748,1.00005
delta_avg_var_s_1223[19],4.46068,0.00925355,1.04153,2.81776,4.41537,6.26697,12668.5,17.7107,0.999845
delta_avg_var_s_1223[20],3.59403,0.00866065,0.969478,2.11462,3.54316,5.26194,12530.7,17.518,0.999455
delta_avg_var_s_1223[21],4.99193,0.0092655,1.0913,3.30689,4.93346,6.88012,13872.3,19.3936,0.999369
delta_avg_var_s_1223[22],9.85938,0.0143609,1.59311,7.38049,9.77219,12.6254,12306.4,17.2044,1.00037
delta_avg_var_s_1223[23],4.16863,0.0094295,1.10192,2.45634,4.12983,6.05931,13655.9,19.0911,1.00045
delta_avg_var_s_1223[24],5.54973,0.00902484,1.04865,3.93174,5.48162,7.36747,13501.5,18.8753,1.00008
delta_avg_var_s_1223[25],2.5976,0.00915713,1.03416,0.976099,2.5515,4.37354,12754.2,17.8304,0.999971
delta_avg_var_s_1223[26],3.281,0.00883463,1.01651,1.67208,3.23279,5.02409,13238.8,18.508,1.00008
delta_avg_var_s_1223[27],4.10596,0.00967798,1.11943,2.34427,4.07008,6.00921,13379.0,18.704,0.999838
delta_avg_var_s_1223[28],5.22046,0.0101529,1.15058,3.43352,5.15408,7.18187,12842.7,17.9542,0.999526
delta_avg_var_s_1223[29],5.77966,0.0109776,1.23414,3.88079,5.71623,7.90379,12638.9,17.6693,0.999684
delta_avg_var_s_1223[30],4.3103,0.00936123,1.03382,2.71637,4.26193,6.09295,12196.1,17.0503,0.999738
delta_avg_var_s_1223[31],3.798,0.010726,1.21549,1.89275,3.74207,5.92018,12841.8,17.9529,0.999966
delta_avg_var_s_1223[32],5.17125,0.010286,1.17016,3.38714,5.1055,7.19036,12941.9,18.0929,0.99969
delta_avg_var_s_1223[33],4.58607,0.00949224,1.10474,2.86749,4.52998,6.4627,13545.2,18.9363,1.00027
delta_avg_var_s_1223[34],4.17422,0.00964571,1.12171,2.41386,4.13126,6.09502,13523.7,18.9062,0.999975
delta_avg_var_s_1223[35],3.31079,0.00899092,0.981168,1.77686,3.26559,4.98953,11909.1,16.649,0.999875
delta_avg_var_s_1223[36],3.83212,0.00905965,1.02243,2.24124,3.78832,5.57805,12736.2,17.8053,0.999969
delta_avg_var_s_1223[37],4.07189,0.00836099,0.964684,2.59257,4.0082,5.73782,13312.3,18.6107,0.999449
delta_avg_var_s_1223[38],3.59251,0.00910581,1.05473,1.98507,3.53457,5.41217,13416.6,18.7565,1.00001
delta_avg_var_s_1223[39],6.82455,0.0117753,1.36335,4.71318,6.75251,9.20727,13405.1,18.7404,0.999549
delta_avg_var_s_1322[1],3.39417,0.0094813,1.11103,1.67587,3.33617,5.31704,13731.5,19.1967,0.99942
delta_avg_var_s_1322[2],3.44529,0.0115369,1.25029,1.52465,3.37596,5.60501,11744.8,16.4193,0.999639
delta_avg_var_s_1322[3],4.4948,0.0132132,1.52617,2.12491,4.43367,7.09227,13341.0,18.6509,0.999386
delta_avg_var_s_1322[4],6.04178,0.0129826,1.45794,3.83108,5.95752,8.61182,12611.1,17.6304,1.00002
delta_avg_var_s_1322[5],5.97682,0.0119945,1.30732,3.98251,5.8907,8.25427,11879.6,16.6077,1.00006
delta_avg_var_s_1322[6],5.26859,0.010634,1.25003,3.35488,5.19935,7.42728,13818.1,19.3178,1.00021
delta_avg_var_s_1322[7],3.57345,0.00950366,1.07832,1.90226,3.51738,5.46425,12874.0,17.9979,0.999655
delta_avg_var_s_1322[8],6.8424,0.0128884,1.47306,4.58598,6.75428,9.43926,13063.0,18.2622,0.999795
delta_avg_var_s_1322[9],3.45602,0.0103352,1.10141,1.7743,3.38795,5.3694,11357.0,15.8772,0.999721
delta_avg_var_s_1322[10],3.07497,0.00956629,1.07889,1.39883,3.01746,4.91238,12719.3,17.7817,0.999808
delta_avg_var_s_1322[11],4.38839,0.0109202,1.24353,2.48246,4.3171,6.52115,12967.4,18.1285,0.999783
delta_avg_var_s_1322[12],3.77901,0.0085704,0.982798,2.28143,3.71607,5.49457,13150.0,18.3838,0.999856
delta_avg_var_s_1322[13],3.44341,0.0106572,1.21362,1.58637,3.38452,5.582,12968.3,18.1298,1.00013
delta_avg_var_s_1322[14],4.75389,0.0105192,1.18258,2.95684,4.67651,6.81987,12638.5,17.6687,0.999653
delta_avg_var_s_1322[15],5.56706,0.0104141,1.25489,3.62726,5.50071,7.70577,14520.0,20.2991,0.999997
delta_avg_var_s_1322[16],3.72232,0.0105433,1.17369,1.9195,3.65816,5.75557,12392.4,17.3247,1.00012
delta_avg_var_s_1322[17],5.24458,0.0117635,1.37941,3.07195,5.18228,7.60686,13750.2,19.2229,0.999933
delta_avg_var_s_1322[18],4.29666,0.00936474,1.07214,2.63647,4.23234,6.17271,13107.3,18.3241,1.00003
delta_avg_var_s_1322[19],4.37803,0.0100833,1.1427,2.59214,4.32349,6.35486,12842.8,17.9543,0.999835
delta_avg_var_s_1322[20],3.59137,0.00954544,1.06458,1.9647,3.5264,5.44187,12438.4,17.389,0.99965
delta_avg_var_s_1322[21],5.4952,0.0103749,1.22362,3.60805,5.41131,7.59421,13910.0,19.4463,0.999403
delta_avg_var_s_1322[22],9.39568,0.0145531,1.6402,6.89663,9.2987,12.2056,12702.3,17.7579,1.00019
delta_avg_var_s_1322[23],4.15916,0.0104585,1.23038,2.25748,4.11658,6.27929,13840.3,19.3488,1.00063
delta_avg_var_s_1322[24],5.29546,0.0101246,1.12755,3.55654,5.23195,7.24639,12402.8,17.3392,1.00018
delta_avg_var_s_1322[25],2.75607,0.0100249,1.12446,1.00718,2.69758,4.6739,12581.3,17.5888,0.999914
delta_avg_var_s_1322[26],2.89397,0.00992055,1.08955,1.18454,2.84412,4.77218,12062.1,16.8629,1.00005
delta_avg_var_s_1322[27],3.68674,0.0107068,1.21502,1.76997,3.63541,5.76459,12878.0,18.0035,0.99996
delta_avg_var_s_1322[28],5.58646,0.0113613,1.30126,3.57344,5.49563,7.85936,13118.3,18.3395,0.99945
delta_avg_var_s_1322[29],5.04897,0.0110882,1.26279,3.1045,4.98193,7.21967,12970.0,18.1321,0.999698
delta_avg_var_s_1322[30],4.15399,0.0102562,1.1268,2.42062,4.08192,6.09788,12070.4,16.8745,0.99981
delta_avg_var_s_1322[31],3.73368,0.0118633,1.36402,1.62398,3.67119,6.07718,13219.8,18.4814,0.999942
delta_avg_var_s_1322[32],5.60784,0.0113306,1.29143,3.66597,5.5284,7.84437,12990.8,18.1612,0.999588
delta_avg_var_s_1322[33],4.67602,0.0106342,1.23196,2.77669,4.61033,6.7918,13421.1,18.7628,1.00045
delta_avg_var_s_1322[34],4.71098,0.0105784,1.24571,2.77121,4.66216,6.85575,13867.6,19.387,0.999951
delta_avg_var_s_1322[35],3.3332,0.00999373,1.10543,1.57916,3.28765,5.24488,12235.1,17.1048,0.999672
delta_avg_var_s_1322[36],3.86734,0.00987306,1.10161,2.14215,3.81345,5.76931,12449.6,17.4046,1.00005
delta_avg_var_s_1322[37],4.27522,0.00942752,1.07962,2.64361,4.20318,6.19088,13114.3,18.3339,0.99939
delta_avg_var_s_1322[38],3.06131,0.00997439,1.10963,1.40024,2.98325,5.00929,12376.0,17.3018,0.999862
delta_avg_var_s_1322[39],7.36404,0.0132856,1.53301,5.01317,7.2625,10.0627,13314.5,18.6137,0.99962
"delta_sigma_s[1,1]",-0.132369,0.00326117,0.391504,-0.753584,-0.141094,0.519649,14412.1,20.1482,0.999321
"delta_sigma_s[1,2]",0.714987,0.00387475,0.47529,-0.0355511,0.694251,1.53222,15046.3,21.0348,0.999595
"delta_sigma_s[1,3]",0.276887,0.00520171,0.629226,-0.691844,0.244272,1.34779,14632.6,20.4564,1.00002
"delta_sigma_s[1,4]",0.64663,0.00458432,0.570078,-0.248475,0.624564,1.61471,15463.9,21.6186,0.999441
"delta_sigma_s[1,5]",0.596936,0.00565259,0.670539,-0.413616,0.559614,1.76104,14071.9,19.6726,0.999393
"delta_sigma_s[1,6]",0.417338,0.00453203,0.546572,-0.466039,0.400363,1.35447,14544.9,20.3338,0.999543
"delta_sigma_s[1,7]",0.20517,0.00471547,0.583043,-0.696423,0.179414,1.20153,15288.0,21.3727,0.99949
"delta_sigma_s[1,8]",1.04971,0.00470944,0.592297,0.166661,1.00334,2.08567,15817.6,22.1131,0.999456
"delta_sigma_s[1,9]",0.465533,0.00546501,0.646727,-0.488034,0.416459,1.60483,14004.2,19.578,0.999869
"delta_sigma_s[1,10]",0.922737,0.00454315,0.554548,0.0420816,0.898229,1.85912,14899.3,20.8293,0.999686
"delta_sigma_s[1,11]",0.461192,0.0054255,0.687432,-0.58854,0.418881,1.66941,16053.9,22.4435,0.999695
"delta_sigma_s[1,12]",1.009,0.00509333,0.653512,-0.0164392,0.986291,2.09893,16462.8,23.015,0.999657
"delta_sigma_s[1,13]",0.784081,0.0054116,0.651435,-0.229835,0.751426,1.91914,14490.7,20.2582,0.999457
"delta_sigma_s[1,14]",0.903731,0.00527392,0.657423,-0.123954,0.869219,2.03048,15539.0,21.7236,0.999494
"delta_sigma_s[1,15]",0.891233,0.00541206,0.680203,-0.158133,0.847839,2.06176,15796.2,22.0832,0.999622
"delta_sigma_s[1,16]",1.22016,0.00558362,0.691822,0.196019,1.16149,2.43986,15351.7,21.4618,0.999723
"delta_sigma_s[2,1]",-0.80293,0.00318788,0.425308,-1.49985,-0.802274,-0.102765,17799.4,24.8836,0.999826
"delta_sigma_s[2,2]",-0.0693695,0.00468518,0.568939,-0.939276,-0.103149,0.919382,14746.2,20.6152,0.999785
"delta_sigma_s[2,3]",0.83982,0.00568109,0.688613,-0.231645,0.816122,2.01236,14692.2,20.5398,0.999361
"delta_sigma_s[2,4]",0.922061,0.00434225,0.555031,0.0476561,0.910796,1.86732,16338.2,22.8409,0.999588
"delta_sigma_s[2,5]",0.136216,0.00455206,0.523321,-0.663964,0.109373,1.04591,13216.7,18.477,1.00061
"delta_sigma_s[2,6]",0.101171,0.00434615,0.530476,-0.740467,0.0842858,1.00777,14897.8,20.8273,0.999806
"delta_sigma_s[2,7]",1.08882,0.00536849,0.660302,0.035584,1.05989,2.22888,15128.0,21.149,0.99985
"delta_sigma_s[2,8]",0.825673,0.00594706,0.682532,-0.191605,0.773669,2.01849,13171.7,18.4141,0.999591
"delta_sigma_s[2,9]",0.375123,0.00572999,0.665871,-0.661671,0.339524,1.54278,13504.3,18.8791,0.999478
"delta_sigma_s[2,10]",0.412053,0.00522653,0.622833,-0.529864,0.37877,1.48,14200.9,19.853,0.999312
"delta_sigma_s[2,11]",0.505313,0.00532814,0.659925,-0.528906,0.482317,1.64417,15340.5,21.4461,0.999698
"delta_sigma_s[2,12]",0.671608,0.00622182,0.743821,-0.453257,0.622708,1.93662,14292.3,19.9807,0.999531
"delta_sigma_s[2,13]",0.934079,0.00575015,0.716007,-0.144253,0.881906,2.17207,15505.2,21.6763,0.999404
"delta_sigma_s[2,14]",1.22271,0.00507499,0.620335,0.282879,1.18747,2.29155,14941.1,20.8877,0.999407
"delta_sigma_s[2,15]",2.10373,0.00555191,0.720603,1.01944,2.0545,3.39031,16846.5,23.5515,0.999301
"delta_sigma_s[2,16]",1.73987,0.00611923,0.733708,0.622366,1.69209,3.01922,14376.5,20.0984,1.00023
"delta_sigma_s[3,1]",0.138297,0.00285242,0.37997,-0.471704,0.134527,0.767912,17744.8,24.8074,0.999424
"delta_sigma_s[3,2]",1.82187,0.00481664,0.614678,0.90167,1.78108,2.89171,16285.7,22.7676,0.999408
"delta_sigma_s[3,3]",-0.107955,0.00480915,0.610966,-1.06396,-0.130882,0.935231,16139.8,22.5636,0.999586
"delta_sigma_s[3,4]",0.373023,0.00473944,0.601388,-0.591374,0.364249,1.38099,16101.1,22.5094,0.999692
"delta_sigma_s[3,5]",0.554975,0.00499074,0.620152,-0.402187,0.524427,1.63257,15440.7,21.5862,0.999767
"delta_sigma_s[3,6]",1.34627,0.0058537,0.743101,0.19796,1.30836,2.6529,16115.1,22.5291,0.999742
"delta_sigma_s[3,7]",-0.138845,0.00553456,0.690779,-1.21846,-0.161259,1.0339,15578.0,21.7781,0.999701
"delta_sigma_s[3,8]",0.998456,0.00527189,0.691257,-0.0618315,0.948209,2.20809,17192.8,24.0356,0.999646
"delta_sigma_s[3,9]",0.26772,0.00512992,0.666599,-0.774061,0.234568,1.40669,16885.3,23.6057,0.999385
"delta_sigma_s[3,10]",0.129462,0.00589643,0.704636,-0.982687,0.0957878,1.33713,14280.8,19.9646,0.999502
"delta_sigma_s[3,11]",1.93235,0.00548096,0.717191,0.809422,1.89083,3.19316,17122.1,23.9367,0.999651
"delta_sigma_s[3,12]",0.830063,0.00611657,0.736232,-0.28445,0.787496,2.10965,14488.2,20.2546,0.999611
"delta_sigma_s[3,13]",0.484703,0.00581964,0.694677,-0.606064,0.45033,1.6642,14248.6,19.9197,0.999794
"delta_sigma_s[3,14]",0.258777,0.00611781,0.725154,-0.84575,0.209415,1.51616,14049.8,19.6417,0.999599
"delta_sigma_s[3,15]",1.34974,0.00545358,0.694606,0.27474,1.31346,2.54778,16222.3,22.6789,0.999856
"delta_sigma_s[3,16]",1.314,0.00611268,0.740027,0.208964,1.26265,2.62432,14656.5,20.4899,0.999383
"delta_sigma_s[4,1]",-0.997467,0.00359111,0.452795,-1.745,-0.98997,-0.265016,15898.2,22.2258,0.999669
"delta_sigma_s[4,2]",0.158981,0.00439652,0.554638,-0.718791,0.142048,1.08984,15914.8,22.249,0.999624
"delta_sigma_s[4,3]",0.676096,0.00444002,0.566627,-0.2116,0.651702,1.64856,16286.4,22.7685,0.999937
"delta_sigma_s[4,4]",0.906106,0.00489069,0.624144,-0.077076,0.887964,1.97397,16286.5,22.7687,1.00008
"delta_sigma_s[4,5]",0.689379,0.00507837,0.618616,-0.251104,0.643165,1.77259,14838.6,20.7445,0.999683
"delta_sigma_s[4,6]",1.29936,0.00554586,0.669552,0.296237,1.25009,2.47195,14575.7,20.377,0.999546
"delta_sigma_s[4,7]",0.90473,0.00508004,0.634114,-0.072675,0.868775,1.99498,15581.2,21.7826,0.999744
"delta_sigma_s[4,8]",0.329886,0.00490841,0.597746,-0.604942,0.30343,1.34049,14830.4,20.733,0.999342
"delta_sigma_s[4,9]",1.79957,0.00595312,0.688968,0.750871,1.76138,3.0029,13393.9,18.7248,1.00012
"delta_sigma_s[4,10]",0.731508,0.0054826,0.702703,-0.323705,0.68342,1.95899,16427.5,22.9657,0.999597
"delta_sigma_s[4,11]",0.984237,0.00588763,0.727028,-0.101966,0.937066,2.24479,15248.3,21.3172,0.999465
"delta_sigma_s[4,12]",0.605761,0.00577044,0.680773,-0.453254,0.567082,1.76499,13918.3,19.4579,0.999505
"delta_sigma_s[4,13]",1.90597,0.00743053,0.852035,0.615703,1.83573,3.4247,13148.5,18.3817,0.999537
"delta_sigma_s[4,14]",0.556219,0.0055097,0.670951,-0.487133,0.520855,1.71635,14829.4,20.7317,0.999769
"delta_sigma_s[4,15]",0.946762,0.00550518,0.675591,-0.0939371,0.907842,2.11947,15059.9,21.0539,0.999383
"delta_sigma_s[4,16]",1.13347,0.00573398,0.715531,-0.00177678,1.10993,2.36855,15572.0,21.7698,0.999464
"delta_sigma_s[5,1]",0.221947,0.00297487,0.358901,-0.309643,0.19094,0.859864,14555.0,20.348,0.999689
"delta_sigma_s[5,2]",0.53867,0.00388256,0.46958,-0.179914,0.508937,1.34517,14627.9,20.4499,0.999729
"delta_sigma_s[5,3]",0.641018,0.00510122,0.609596,-0.296976,0.607778,1.70305,14280.3,19.964,1.00014
