subject	model_label	fit_response	smoothed	spherical_noise	separate_sigmas	n	fisher_information	condition
2	18	False	True	True	True	19.0	0.03518289	wide
2	18	False	True	True	True	20.0	0.04311526	wide
2	18	False	True	True	True	21.0	0.050728377	wide
2	18	False	True	True	True	22.0	0.057504307	wide
2	18	False	True	True	True	23.0	0.06320003	wide
2	18	False	True	True	True	24.0	0.06774053	wide
2	18	False	True	True	True	25.0	0.071152434	wide
2	18	False	True	True	True	26.0	0.07352071	wide
2	18	False	True	True	True	27.0	0.07496086	wide
2	18	False	True	True	True	28.0	0.07560112	wide
2	18	False	True	True	True	29.0	0.07557226	wide
2	18	False	True	True	True	30.0	0.07500178	wide
2	18	False	True	True	True	31.0	0.07401058	wide
2	18	False	True	True	True	32.0	0.07271196	wide
2	18	False	True	True	True	33.0	0.07121089	wide
2	18	False	True	True	True	34.0	0.0696038	wide
2	18	False	True	True	True	35.0	0.06797823	wide
2	18	False	True	True	True	36.0	0.066411756	wide
2	18	False	True	True	True	37.0	0.06497103	wide
2	18	False	True	True	True	38.0	0.0637101	wide
2	18	False	True	True	True	39.0	0.06266883	wide
2	18	False	True	True	True	40.0	0.06187144	wide
3	15	False	True	True	False	10.0	23.42192	narrow
3	15	False	True	True	False	11.0	5.06375	narrow
3	15	False	True	True	False	12.0	0.036528878	narrow
3	15	False	True	True	False	13.0	0.016197976	narrow
3	15	False	True	True	False	14.0	0.0073261308	narrow
3	15	False	True	True	False	15.0	0.0067221737	narrow
3	15	False	True	True	False	16.0	0.011308266	narrow
3	15	False	True	True	False	17.0	0.018346755	narrow
3	15	False	True	True	False	18.0	0.025739605	narrow
3	15	False	True	True	False	19.0	0.03215815	narrow
3	15	False	True	True	False	20.0	0.03697081	narrow
3	15	False	True	True	False	21.0	0.04005295	narrow
3	15	False	True	True	False	22.0	0.041577727	narrow
3	15	False	True	True	False	23.0	0.04184745	narrow
3	15	False	True	True	False	24.0	0.041184567	narrow
3	15	False	True	True	False	25.0	0.039875023	narrow
3	15	False	True	True	False	10.0	2.0514197	wide
3	15	False	True	True	False	11.0	18.557634	wide
3	15	False	True	True	False	12.0	0.10091079	wide
3	15	False	True	True	False	13.0	0.066117585	wide
3	15	False	True	True	False	14.0	0.044239208	wide
3	15	False	True	True	False	15.0	0.028886037	wide
3	15	False	True	True	False	16.0	0.01853846	wide
3	15	False	True	True	False	17.0	0.012068506	wide
3	15	False	True	True	False	18.0	0.008620515	wide
3	15	False	True	True	False	19.0	0.0074992455	wide
3	15	False	True	True	False	20.0	0.008096199	wide
3	15	False	True	True	False	21.0	0.009859647	wide
3	15	False	True	True	False	22.0	0.0122968815	wide
3	15	False	True	True	False	23.0	0.014990814	wide
3	15	False	True	True	False	24.0	0.01761561	wide
3	15	False	True	True	False	25.0	0.01994273	wide
3	15	False	True	True	False	26.0	0.02183553	wide
3	15	False	True	True	False	27.0	0.023235053	wide
3	15	False	True	True	False	28.0	0.024141002	wide
3	15	False	True	True	False	29.0	0.024592482	wide
3	15	False	True	True	False	30.0	0.024650939	wide
3	15	False	True	True	False	31.0	0.024386724	wide
3	15	False	True	True	False	32.0	0.023869958	wide
3	15	False	True	True	False	33.0	0.02316478	wide
3	15	False	True	True	False	34.0	0.022326495	wide
3	15	False	True	True	False	35.0	0.021400753	wide
3	15	False	True	True	False	36.0	0.020423818	wide
3	15	False	True	True	False	37.0	0.019423697	wide
3	15	False	True	True	False	38.0	0.018421387	wide
3	15	False	True	True	False	39.0	0.017432215	wide
3	15	False	True	True	False	40.0	0.016467048	wide
3	15	False	True	True	True	10.0	25.041319	narrow
3	15	False	True	True	True	11.0	5.4270816	narrow
3	15	False	True	True	True	12.0	0.03590987	narrow
3	15	False	True	True	True	13.0	0.015696364	narrow
3	15	False	True	True	True	14.0	0.0070362254	narrow
3	15	False	True	True	True	15.0	0.0066360137	narrow
3	15	False	True	True	True	16.0	0.011361305	narrow
3	15	False	True	True	True	17.0	0.018466735	narrow
3	15	False	True	True	True	18.0	0.025874346	narrow
3	15	False	True	True	True	19.0	0.03228125	narrow
3	15	False	True	True	True	20.0	0.03707497	narrow
3	15	False	True	True	True	21.0	0.04014039	narrow
3	15	False	True	True	True	22.0	0.041652925	narrow
3	15	False	True	True	True	23.0	0.041913413	narrow
3	15	False	True	True	True	24.0	0.0412419	narrow
3	15	False	True	True	True	25.0	0.039922494	narrow
3	15	False	True	True	True	10.0	2.186476	wide
3	15	False	True	True	True	11.0	19.803503	wide
3	15	False	True	True	True	12.0	0.1012117	wide
3	15	False	True	True	True	13.0	0.06595577	wide
3	15	False	True	True	True	14.0	0.04394532	wide
3	15	False	True	True	True	15.0	0.028506609	wide
3	15	False	True	True	True	16.0	0.018138058	wide
3	15	False	True	True	True	17.0	0.011707854	wide
3	15	False	True	True	True	18.0	0.008342107	wide
3	15	False	True	True	True	19.0	0.0073220087	wide
3	15	False	True	True	True	20.0	0.008017796	wide
3	15	False	True	True	True	21.0	0.009863228	wide
3	15	False	True	True	True	22.0	0.012358919	wide
3	15	False	True	True	True	23.0	0.0150875915	wide
3	15	False	True	True	True	24.0	0.017727325	wide
3	15	False	True	True	True	25.0	0.020055184	wide
3	15	False	True	True	True	26.0	0.02194006	wide
3	15	False	True	True	True	27.0	0.023327464	wide
3	15	False	True	True	True	28.0	0.024220167	wide
3	15	False	True	True	True	29.0	0.02465903	wide
3	15	False	True	True	True	30.0	0.024706261	wide
3	15	False	True	True	True	31.0	0.02443232	wide
3	15	False	True	True	True	32.0	0.023907095	wide
3	15	False	True	True	True	33.0	0.023194365	wide
3	15	False	True	True	True	34.0	0.022349106	wide
3	15	False	True	True	True	35.0	0.0214167	wide
3	15	False	True	True	True	36.0	0.020433266	wide
3	15	False	True	True	True	37.0	0.019426737	wide
3	15	False	True	True	True	38.0	0.018418126	wide
3	15	False	True	True	True	39.0	0.017422803	wide
3	15	False	True	True	True	40.0	0.016451722	wide
3	15	False	True	True	True	10.0	22.026148	narrow
3	15	False	True	True	True	11.0	4.750966	narrow
3	15	False	True	True	True	12.0	0.037523374	narrow
3	15	False	True	True	True	13.0	0.016881049	narrow
3	15	False	True	True	True	14.0	0.0077035795	narrow
3	15	False	True	True	True	15.0	0.0068731513	narrow
3	15	False	True	True	True	16.0	0.01134423	narrow
3	15	False	True	True	True	17.0	0.018365303	narrow
3	15	False	True	True	True	18.0	0.025800707	narrow
3	15	False	True	True	True	19.0	0.032283865	narrow
3	15	False	True	True	True	20.0	0.0371575	narrow
3	15	False	True	True	True	21.0	0.04028528	narrow
3	15	False	True	True	True	22.0	0.04183877	narrow
3	15	False	True	True	True	23.0	0.042123772	narrow
3	15	False	True	True	True	24.0	0.04146759	narrow
3	15	False	True	True	True	25.0	0.040160246	narrow
3	15	False	True	True	True	10.0	1.9365976	wide
3	15	False	True	True	True	11.0	17.4836	wide
3	15	False	True	True	True	12.0	0.101660244	wide
3	15	False	True	True	True	13.0	0.06696713	wide
3	15	False	True	True	True	14.0	0.044992186	wide
3	15	False	True	True	True	15.0	0.029567238	wide
3	15	False	True	True	True	16.0	0.019136583	wide
3	15	False	True	True	True	17.0	0.01256138	wide
3	15	False	True	True	True	18.0	0.008993347	wide
3	15	False	True	True	True	19.0	0.007753223	wide
3	15	False	True	True	True	20.0	0.008248355	wide
3	15	False	True	True	True	21.0	0.009937311	wide
3	15	False	True	True	True	22.0	0.012330481	wide
3	15	False	True	True	True	23.0	0.015007819	wide
3	15	False	True	True	True	24.0	0.017636929	wide
3	15	False	True	True	True	25.0	0.01998158	wide
3	15	False	True	True	True	26.0	0.02189815	wide
3	15	False	True	True	True	27.0	0.023322377	wide
3	15	False	True	True	True	28.0	0.024250586	wide
3	15	False	True	True	True	29.0	0.024720186	wide
3	15	False	True	True	True	30.0	0.024792206	wide
3	15	False	True	True	True	31.0	0.024537344	wide
3	15	False	True	True	True	32.0	0.024026468	wide
3	15	False	True	True	True	33.0	0.023324568	wide
3	15	False	True	True	True	34.0	0.02248774	wide
3	15	False	True	True	True	35.0	0.021562258	wide
3	15	False	True	True	True	36.0	0.02058486	wide
3	15	False	True	True	True	37.0	0.019583855	wide
3	15	False	True	True	True	38.0	0.01858041	wide
3	15	False	True	True	True	39.0	0.017589945	wide
3	15	False	True	True	True	40.0	0.016623352	wide
3	18	False	True	True	False	10.0	8.614423	narrow
3	18	False	True	True	False	11.0	5.0265064	narrow
3	18	False	True	True	False	12.0	0.23156498	narrow
3	18	False	True	True	False	13.0	0.1798812	narrow
3	18	False	True	True	False	14.0	0.13389154	narrow
3	18	False	True	True	False	15.0	0.06641945	narrow
3	18	False	True	True	False	16.0	0.016027331	narrow
3	18	False	True	True	False	17.0	0.023492351	narrow
3	18	False	True	True	False	18.0	0.05503818	narrow
3	18	False	True	True	False	19.0	0.07206659	narrow
3	18	False	True	True	False	20.0	0.074750215	narrow
3	18	False	True	True	False	21.0	0.107976764	narrow
3	18	False	True	True	False	22.0	0.13218638	narrow
3	18	False	True	True	False	23.0	0.18924758	narrow
3	18	False	True	True	False	24.0	0.080360316	narrow
3	18	False	True	True	False	25.0	0.070419274	narrow
3	18	False	True	True	False	10.0	5.3633885	wide
3	18	False	True	True	False	11.0	7.3691516	wide
3	18	False	True	True	False	12.0	0.13447417	wide
3	18	False	True	True	False	13.0	0.084797494	wide
3	18	False	True	True	False	14.0	0.068119794	wide
3	18	False	True	True	False	15.0	0.05086674	wide
3	18	False	True	True	False	16.0	0.031148124	wide
3	18	False	True	True	False	17.0	0.013597268	wide
3	18	False	True	True	False	18.0	0.0041609607	wide
3	18	False	True	True	False	19.0	0.0040811095	wide
3	18	False	True	True	False	20.0	0.009655773	wide
3	18	False	True	True	False	21.0	0.016091239	wide
3	18	False	True	True	False	22.0	0.020554703	wide
3	18	False	True	True	False	23.0	0.022667117	wide
3	18	False	True	True	False	24.0	0.028789813	wide
3	18	False	True	True	False	25.0	0.062348526	wide
3	18	False	True	True	False	26.0	0.0392524	wide
3	18	False	True	True	False	27.0	0.035421304	wide
3	18	False	True	True	False	28.0	0.05515441	wide
3	18	False	True	True	False	29.0	0.028328067	wide
3	18	False	True	True	False	30.0	0.020351442	wide
3	18	False	True	True	False	31.0	0.019417914	wide
3	18	False	True	True	False	32.0	0.018888004	wide
3	18	False	True	True	False	33.0	0.018313423	wide
3	18	False	True	True	False	34.0	0.01769052	wide
3	18	False	True	True	False	35.0	0.017028272	wide
3	18	False	True	True	False	36.0	0.016336795	wide
3	18	False	True	True	False	37.0	0.015626073	wide
3	18	False	True	True	False	38.0	0.014905356	wide
3	18	False	True	True	False	39.0	0.014182872	wide
3	18	False	True	True	False	40.0	0.013465738	wide
3	18	False	True	True	True	10.0	9.0495	narrow
3	18	False	True	True	True	11.0	5.296803	narrow
3	18	False	True	True	True	12.0	0.22640133	narrow
3	18	False	True	True	True	13.0	0.17962699	narrow
3	18	False	True	True	True	14.0	0.13667007	narrow
3	18	False	True	True	True	15.0	0.06824112	narrow
3	18	False	True	True	True	16.0	0.015907517	narrow
3	18	False	True	True	True	17.0	0.024045343	narrow
3	18	False	True	True	True	18.0	0.05724211	narrow
3	18	False	True	True	True	19.0	0.07453846	narrow
3	18	False	True	True	True	20.0	0.076301	narrow
3	18	False	True	True	True	21.0	0.10879782	narrow
3	18	False	True	True	True	22.0	0.13240467	narrow
3	18	False	True	True	True	23.0	0.18952407	narrow
3	18	False	True	True	True	24.0	0.07898702	narrow
3	18	False	True	True	True	25.0	0.068732634	narrow
3	18	False	True	True	True	10.0	5.6327677	wide
3	18	False	True	True	True	11.0	7.7106643	wide
3	18	False	True	True	True	12.0	0.13424382	wide
3	18	False	True	True	True	13.0	0.08446683	wide
3	18	False	True	True	True	14.0	0.0690055	wide
3	18	False	True	True	True	15.0	0.05219481	wide
3	18	False	True	True	True	16.0	0.032150857	wide
3	18	False	True	True	True	17.0	0.01396767	wide
3	18	False	True	True	True	18.0	0.004138305	wide
3	18	False	True	True	True	19.0	0.004109217	wide
3	18	False	True	True	True	20.0	0.010009928	wide
3	18	False	True	True	True	21.0	0.016767653	wide
3	18	False	True	True	True	22.0	0.021381333	wide
3	18	False	True	True	True	23.0	0.02345646	wide
3	18	False	True	True	True	24.0	0.029486181	wide
3	18	False	True	True	True	25.0	0.06323534	wide
3	18	False	True	True	True	26.0	0.0396749	wide
3	18	False	True	True	True	27.0	0.035632536	wide
3	18	False	True	True	True	28.0	0.05546291	wide
3	18	False	True	True	True	29.0	0.028220925	wide
3	18	False	True	True	True	30.0	0.02007548	wide
3	18	False	True	True	True	31.0	0.019077376	wide
3	18	False	True	True	True	32.0	0.01850549	wide
3	18	False	True	True	True	33.0	0.017902855	wide
3	18	False	True	True	True	34.0	0.017262911	wide
3	18	False	True	True	True	35.0	0.016592333	wide
3	18	False	True	True	True	36.0	0.015899343	wide
3	18	False	True	True	True	37.0	0.015192385	wide
3	18	False	True	True	True	38.0	0.014479442	wide
3	18	False	True	True	True	39.0	0.013767725	wide
3	18	False	True	True	True	40.0	0.013063542	wide
3	18	False	True	True	True	10.0	8.23239	narrow
3	18	False	True	True	True	11.0	4.7919	narrow
3	18	False	True	True	True	12.0	0.24003085	narrow
3	18	False	True	True	True	13.0	0.18269315	narrow
3	18	False	True	True	True	14.0	0.13295612	narrow
3	18	False	True	True	True	15.0	0.0655325	narrow
3	18	False	True	True	True	16.0	0.016363597	narrow
3	18	False	True	True	True	17.0	0.023070432	narrow
3	18	False	True	True	True	18.0	0.05322633	narrow
3	18	False	True	True	True	19.0	0.070179544	narrow
3	18	False	True	True	True	20.0	0.07385066	narrow
3	18	False	True	True	True	21.0	0.107849926	narrow
3	18	False	True	True	True	22.0	0.13270065	narrow
3	18	False	True	True	True	23.0	0.18975669	narrow
3	18	False	True	True	True	24.0	0.08248073	narrow
3	18	False	True	True	True	25.0	0.07284986	narrow
3	18	False	True	True	True	10.0	5.1253963	wide
3	18	False	True	True	True	11.0	7.0632687	wide
3	18	False	True	True	True	12.0	0.13640581	wide
3	18	False	True	True	True	13.0	0.08630748	wide
3	18	False	True	True	True	14.0	0.06816027	wide
3	18	False	True	True	True	15.0	0.050217077	wide
3	18	False	True	True	True	16.0	0.030564986	wide
3	18	False	True	True	True	17.0	0.013420104	wide
3	18	False	True	True	True	18.0	0.004240154	wide
3	18	False	True	True	True	19.0	0.0040767035	wide
3	18	False	True	True	True	20.0	0.0093621155	wide
3	18	False	True	True	True	21.0	0.015533534	wide
3	18	False	True	True	True	22.0	0.019894369	wide
3	18	False	True	True	True	23.0	0.022071516	wide
3	18	False	True	True	True	24.0	0.028301291	wide
3	18	False	True	True	True	25.0	0.06168887	wide
3	18	False	True	True	True	26.0	0.039045215	wide
3	18	False	True	True	True	27.0	0.035422504	wide
3	18	False	True	True	True	28.0	0.05506728	wide
3	18	False	True	True	True	29.0	0.02864254	wide
3	18	False	True	True	True	30.0	0.020829728	wide
3	18	False	True	True	True	31.0	0.019958677	wide
3	18	False	True	True	True	32.0	0.019468125	wide
3	18	False	True	True	True	33.0	0.01891817	wide
3	18	False	True	True	True	34.0	0.018308092	wide
3	18	False	True	True	True	35.0	0.017649228	wide
3	18	False	True	True	True	36.0	0.016953677	wide
3	18	False	True	True	True	37.0	0.016233083	wide
3	18	False	True	True	True	38.0	0.015498067	wide
3	18	False	True	True	True	39.0	0.014757985	wide
3	18	False	True	True	True	40.0	0.014020877	wide
4	15	False	True	True	False	10.0	1.9014329	narrow
4	15	False	True	True	False	11.0	2.2233915	narrow
4	15	False	True	True	False	12.0	0.44977954	narrow
4	15	False	True	True	False	13.0	1.4818144	narrow
4	15	False	True	True	False	14.0	0.71521866	narrow
4	15	False	True	True	False	15.0	0.6419101	narrow
4	15	False	True	True	False	16.0	0.5475356	narrow
4	15	False	True	True	False	17.0	0.47163108	narrow
4	15	False	True	True	False	18.0	0.43038243	narrow
4	15	False	True	True	False	19.0	0.40613875	narrow
4	15	False	True	True	False	20.0	0.3854658	narrow
4	15	False	True	True	False	21.0	0.36348647	narrow
4	15	False	True	True	False	22.0	0.339406	narrow
4	15	False	True	True	False	23.0	0.31381574	narrow
4	15	False	True	True	False	24.0	0.28763956	narrow
4	15	False	True	True	False	25.0	0.26174304	narrow
4	15	False	True	True	False	10.0	1.7385576	wide
4	15	False	True	True	False	11.0	1.2078507	wide
4	15	False	True	True	False	12.0	0.9630292	wide
4	15	False	True	True	False	13.0	1.2804059	wide
4	15	False	True	True	False	14.0	0.29289734	wide
4	15	False	True	True	False	15.0	0.6790683	wide
4	15	False	True	True	False	16.0	0.45761797	wide
4	15	False	True	True	False	17.0	0.28296039	wide
4	15	False	True	True	False	18.0	0.24095751	wide
4	15	False	True	True	False	19.0	0.21677564	wide
4	15	False	True	True	False	20.0	0.19201982	wide
4	15	False	True	True	False	21.0	0.16895325	wide
4	15	False	True	True	False	22.0	0.15024714	wide
4	15	False	True	True	False	23.0	0.13642937	wide
4	15	False	True	True	False	24.0	0.12656306	wide
4	15	False	True	True	False	25.0	0.11929712	wide
4	15	False	True	True	False	26.0	0.113505155	wide
4	15	False	True	True	False	27.0	0.10845567	wide
4	15	False	True	True	False	28.0	0.103744425	wide
4	15	False	True	True	False	29.0	0.09917638	wide
4	15	False	True	True	False	30.0	0.094672516	wide
4	15	False	True	True	False	31.0	0.09021223	wide
4	15	False	True	True	False	32.0	0.08580254	wide
4	15	False	True	True	False	33.0	0.081461735	wide
4	15	False	True	True	False	34.0	0.07721155	wide
4	15	False	True	True	False	35.0	0.073072985	wide
4	15	False	True	True	False	36.0	0.0690643	wide
4	15	False	True	True	False	37.0	0.06520038	wide
4	15	False	True	True	False	38.0	0.06149241	wide
4	15	False	True	True	False	39.0	0.05794799	wide
4	15	False	True	True	False	40.0	0.054571573	wide
4	15	False	True	True	True	10.0	1.8173556	narrow
4	15	False	True	True	True	11.0	2.1113446	narrow
4	15	False	True	True	True	12.0	0.42365724	narrow
4	15	False	True	True	True	13.0	1.4056814	narrow
4	15	False	True	True	True	14.0	0.69770706	narrow
4	15	False	True	True	True	15.0	0.6304334	narrow
4	15	False	True	True	True	16.0	0.5338068	narrow
4	15	False	True	True	True	17.0	0.4549753	narrow
4	15	False	True	True	True	18.0	0.41128823	narrow
4	15	False	True	True	True	19.0	0.38566235	narrow
4	15	False	True	True	True	20.0	0.36466253	narrow
4	15	False	True	True	True	21.0	0.3431535	narrow
4	15	False	True	True	True	22.0	0.3200749	narrow
4	15	False	True	True	True	23.0	0.29581037	narrow
4	15	False	True	True	True	24.0	0.27113086	narrow
4	15	False	True	True	True	25.0	0.24679127	narrow
4	15	False	True	True	True	10.0	1.6370776	wide
4	15	False	True	True	True	11.0	1.1431539	wide
4	15	False	True	True	True	12.0	0.91090786	wide
4	15	False	True	True	True	13.0	1.2157248	wide
4	15	False	True	True	True	14.0	0.27496362	wide
4	15	False	True	True	True	15.0	0.6503177	wide
4	15	False	True	True	True	16.0	0.433435	wide
4	15	False	True	True	True	17.0	0.27402887	wide
4	15	False	True	True	True	18.0	0.23660618	wide
4	15	False	True	True	True	19.0	0.21325667	wide
4	15	False	True	True	True	20.0	0.18841983	wide
4	15	False	True	True	True	21.0	0.16501138	wide
4	15	False	True	True	True	22.0	0.14589116	wide
4	15	False	True	True	True	23.0	0.13167268	wide
4	15	False	True	True	True	24.0	0.12147114	wide
4	15	False	True	True	True	25.0	0.11396378	wide
4	15	False	True	True	True	26.0	0.10803129	wide
4	15	False	True	True	True	27.0	0.10293418	wide
4	15	False	True	True	True	28.0	0.09825316	wide
4	15	False	True	True	True	29.0	0.09377666	wide
4	15	False	True	True	True	30.0	0.08941055	wide
4	15	False	True	True	True	31.0	0.0851217	wide
