subject	model_label	fit_response	smoothed		Unnamed: 0	n	fisher_information	condition	log(fisher_information)
28	31	False	True	41	41	20.0	0.062021576	wide	-2.780272954475001
28	31	False	True	42	42	21.0	0.11433615	wide	-2.1686124852192443
28	31	False	True	43	43	22.0	0.17377979	wide	-1.749966355996252
28	31	False	True	44	44	23.0	0.20407991	wide	-1.5892436461522064
28	31	False	True	45	45	24.0	0.1567877	wide	-1.8528626180202625
28	31	False	True	46	46	25.0	0.06336747	wide	-2.758804640698085
28	31	False	True	47	47	26.0	0.037569694	wide	-3.2815575642258086
28	31	False	True	48	48	27.0	0.10112082	wide	-2.2914392394392538
28	31	False	True	49	49	28.0	0.15795968	wide	-1.8454154683950643
28	31	False	True	50	50	29.0	0.15031956	wide	-1.8949918509700883
28	31	False	True	51	51	30.0	0.104742505	wide	-2.2562502740524564
28	31	False	True	52	52	31.0	0.06170103	wide	-2.7854546545310406
28	31	False	True	53	53	32.0	0.0355022	wide	-3.338160612589956
28	31	False	True	54	54	33.0	0.022852212	wide	-3.7787073610756083
28	31	False	True	55	55	34.0	0.017461164	wide	-4.047776064126138
28	31	False	True	56	56	35.0	0.015243386	wide	-4.1836095749239295
28	31	False	True	57	57	36.0	0.014248284	wide	-4.251118800571306
28	31	False	True	58	58	37.0	0.013675442	wide	-4.292153609441401
28	31	False	True	59	59	38.0	0.013227705	wide	-4.325441785290582
28	31	False	True	60	60	39.0	0.012806369	wide	-4.357812653682512
28	31	False	True	61	61	40.0	0.012384997	wide	-4.3912694582693454
29	31	False	True	0	0	10.0	5.90904	narrow	1.7764833816755385
29	31	False	True	1	1	11.0	3.1537194	narrow	1.148582518191219
29	31	False	True	2	2	12.0	1.3659052	narrow	0.311817359033153
29	31	False	True	3	3	13.0	0.8348922	narrow	-0.18045266426204304
29	31	False	True	4	4	14.0	0.3614859	narrow	-1.0175322422933768
29	31	False	True	5	5	15.0	0.13699815	narrow	-1.9877878568948222
29	31	False	True	6	6	16.0	0.11021553	narrow	-2.205317466602564
29	31	False	True	7	7	17.0	0.13599172	narrow	-1.9951612774524319
29	31	False	True	8	8	18.0	0.17054236	narrow	-1.7687715673682989
29	31	False	True	9	9	19.0	0.2168178	narrow	-1.528697909465906
29	31	False	True	10	10	20.0	0.26675817	narrow	-1.3214127613405273
29	31	False	True	11	11	21.0	0.30776936	narrow	-1.1784046076915007
29	31	False	True	12	12	22.0	0.33373457	narrow	-1.097409302546157
29	31	False	True	13	13	23.0	0.34457177	narrow	-1.0654528793119267
29	31	False	True	14	14	24.0	0.34289867	narrow	-1.0703202982026159
29	31	False	True	15	15	25.0	0.3319771	narrow	-1.10268928834821
29	31	False	True	16	16	26.0	0.31483912	narrow	-1.155693500782306
29	31	False	True	17	17	27.0	0.29397526	narrow	-1.2242596648441006
29	31	False	True	18	18	28.0	0.27127877	narrow	-1.3046083152357817
29	31	False	True	19	19	29.0	0.2481048	narrow	-1.3939040414340484
29	31	False	True	20	20	30.0	0.22537261	narrow	-1.49000020206286
29	31	False	True	21	21	31.0	0.20366968	narrow	-1.591255813170754
29	31	False	True	22	22	32.0	0.18334185	narrow	-1.6964028359572545
29	31	False	True	23	23	33.0	0.1645648	narrow	-1.804450865370563
29	31	False	True	24	24	34.0	0.14739808	narrow	-1.914618325091927
29	31	False	True	25	25	35.0	0.13182436	narrow	-2.026284848498686
29	31	False	True	26	26	36.0	0.11777814	narrow	-2.138952593745275
29	31	False	True	27	27	37.0	0.10516529	narrow	-2.2522219760874633
29	31	False	True	28	28	38.0	0.093877085	narrow	-2.3657689587583333
29	31	False	True	29	29	39.0	0.08379915	narrow	-2.479332414743633
29	31	False	True	30	30	40.0	0.074817814	narrow	-2.592699267275911
29	31	False	True	31	31	10.0	3.2198277	wide	1.1693278488078722
29	31	False	True	32	32	11.0	3.6604009	wide	1.2975726769338236
29	31	False	True	33	33	12.0	1.0231158	wide	0.022852677044189654
29	31	False	True	34	34	13.0	0.8158227	wide	-0.20355822703838597
29	31	False	True	35	35	14.0	0.6756446	wide	-0.3920880808336881
29	31	False	True	36	36	15.0	0.5415592	wide	-0.6133028925702925
29	31	False	True	37	37	16.0	0.40563044	wide	-0.9023127802115576
29	31	False	True	38	38	17.0	0.2739249	wide	-1.2949012977541763
29	31	False	True	39	39	18.0	0.16522571	wide	-1.8004428004643283
29	31	False	True	40	40	19.0	0.09364617	wide	-2.3682317478850967
29	31	False	True	41	41	20.0	0.057510983	wide	-2.8557793407230183
29	31	False	True	42	42	21.0	0.044183377	wide	-3.119406646609401
29	31	False	True	43	43	22.0	0.040954042	wide	-3.195304767815444
29	31	False	True	44	44	23.0	0.040923804	wide	-3.196043380342566
29	31	False	True	45	45	24.0	0.04234261	wide	-3.1619613713397046
29	31	False	True	46	46	25.0	0.045521207	wide	-3.0895769736983762
29	31	False	True	47	47	26.0	0.050655253	wide	-2.9827123419178507
29	31	False	True	48	48	27.0	0.057246476	wide	-2.860389193027502
29	31	False	True	49	49	28.0	0.06440012	wide	-2.742639782519528
29	31	False	True	50	50	29.0	0.071248904	wide	-2.641575842407829
29	31	False	True	51	51	30.0	0.07718408	wide	-2.5615620608337633
29	31	False	True	52	52	31.0	0.08188897	wide	-2.502390973627475
29	31	False	True	53	53	32.0	0.08527443	wide	-2.4618806349565836
29	31	False	True	54	54	33.0	0.08739273	wide	-2.437343180558392
29	31	False	True	55	55	34.0	0.088369824	wide	-2.4262247250803246
29	31	False	True	56	56	35.0	0.08836146	wide	-2.4263193772530123
29	31	False	True	57	57	36.0	0.087528214	wide	-2.4357940918787295
29	31	False	True	58	58	37.0	0.086023204	wide	-2.4531382051683797
29	31	False	True	59	59	38.0	0.08398573	wide	-2.477108375522608
29	31	False	True	60	60	39.0	0.08153924	wide	-2.506670902213324
29	31	False	True	61	61	40.0	0.07879049	wide	-2.5409629746805455
30	31	False	True	0	0	10.0	3.9918277	narrow	1.3842491961950956
30	31	False	True	1	1	11.0	1.8696505	narrow	0.6257515150030918
30	31	False	True	2	2	12.0	0.716465	narrow	-0.33342588147647545
30	31	False	True	3	3	13.0	0.2632168	narrow	-1.3347772517807752
30	31	False	True	4	4	14.0	0.2543561	narrow	-1.369020025299941
30	31	False	True	5	5	15.0	0.48112014	narrow	-0.7316382687542651
30	31	False	True	6	6	16.0	0.8183832	narrow	-0.20042459241465727
30	31	False	True	7	7	17.0	1.1222848	narrow	0.11536660733256858
30	31	False	True	8	8	18.0	1.3184273	narrow	0.27643958687616066
30	31	False	True	9	9	19.0	1.5143392	narrow	0.414979172193662
30	31	False	True	10	10	20.0	1.6671159	narrow	0.5110951274466111
30	31	False	True	11	11	21.0	1.7182736	narrow	0.5413200658299542
30	31	False	True	12	12	22.0	1.714784	narrow	0.5392871251639823
30	31	False	True	13	13	23.0	1.686384	narrow	0.5225865916538639
30	31	False	True	14	14	24.0	1.6364547	narrow	0.49253213354939035
30	31	False	True	15	15	25.0	1.5683439	narrow	0.45002022185982
30	31	False	True	16	16	26.0	1.4876457	narrow	0.39719480322073286
30	31	False	True	17	17	27.0	1.3995637	narrow	0.33616054519334354
30	31	False	True	18	18	28.0	1.3081418	narrow	0.26860765694502353
30	31	False	True	19	19	29.0	1.2163274	narrow	0.19583599072552266
30	31	False	True	20	20	30.0	1.1261808	narrow	0.11883208521143444
30	31	False	True	21	21	31.0	1.0390794	narrow	0.03833512883152265
30	31	False	True	22	22	32.0	0.9558982	narrow	-0.045103856956352266
30	31	False	True	23	23	33.0	0.8771499	narrow	-0.13107737761253604
30	31	False	True	24	24	34.0	0.80309844	narrow	-0.21927798226252462
30	31	False	True	25	25	35.0	0.73383725	narrow	-0.30946800519863826
30	31	False	True	26	26	36.0	0.6693493	narrow	-0.4014492325414696
30	31	False	True	27	27	37.0	0.60954386	narrow	-0.49504437202639034
30	31	False	True	28	28	38.0	0.55428207	narrow	-0.5900815701840131
30	31	False	True	29	29	39.0	0.503393	narrow	-0.6863841018205908
30	31	False	True	30	30	40.0	0.4566829	narrow	-0.7837660020146161
30	31	False	True	31	31	10.0	3.7292109	wide	1.3161966563150316
30	31	False	True	32	32	11.0	2.3861177	wide	0.8696676518806945
30	31	False	True	33	33	12.0	1.4498229	wide	0.37144141104200407
30	31	False	True	34	34	13.0	0.8232703	wide	-0.1944706996634445
30	31	False	True	35	35	14.0	0.43674988	wide	-0.8283946047247347
30	31	False	True	36	36	15.0	0.22317876	wide	-1.4997822142934265
30	31	False	True	37	37	16.0	0.12566583	wide	-2.074129038049333
30	31	False	True	38	38	17.0	0.101675265	wide	-2.285971220848503
30	31	False	True	39	39	18.0	0.12144977	wide	-2.1082545173191987
30	31	False	True	40	40	19.0	0.16505979	wide	-1.8014475070830391
30	31	False	True	41	41	20.0	0.22010136	wide	-1.51366711145927
30	31	False	True	42	42	21.0	0.27980962	wide	-1.2736458356405782
30	31	False	True	43	43	22.0	0.3396207	wide	-1.079925872338964
30	31	False	True	44	44	23.0	0.39285946	wide	-0.9343033392124094
30	31	False	True	45	45	24.0	0.43186045	wide	-0.8396527753316411
30	31	False	True	46	46	25.0	0.45534548	wide	-0.7866988514477953
30	31	False	True	47	47	26.0	0.47067067	wide	-0.7535966439675099
30	31	False	True	48	48	27.0	0.4855929	wide	-0.7223846604310523
30	31	False	True	49	49	28.0	0.5006291	wide	-0.6918897714302527
30	31	False	True	50	50	29.0	0.511058	wide	-0.6712721922839826
30	31	False	True	51	51	30.0	0.51338965	wide	-0.6667201704678238
30	31	False	True	52	52	31.0	0.5081032	wide	-0.677070702429443
30	31	False	True	53	53	32.0	0.49792245	wide	-0.6973109369751187
30	31	False	True	54	54	33.0	0.48535818	wide	-0.7228681451490926
30	31	False	True	55	55	34.0	0.47175467	wide	-0.7512961954713996
30	31	False	True	56	56	35.0	0.4575594	wide	-0.7818485666289597
30	31	False	True	57	57	36.0	0.44285965	wide	-0.8145023762899152
30	31	False	True	58	58	37.0	0.42770606	wide	-0.8493190950397372
30	31	False	True	59	59	38.0	0.41220352	wide	-0.8862380710183294
30	31	False	True	60	60	39.0	0.39649814	wide	-0.9250839289648957
30	31	False	True	61	61	40.0	0.38074267	wide	-0.9656315388695252
31	31	False	True	0	0	10.0	2.1341887	narrow	0.7580865744622921
31	31	False	True	1	1	11.0	2.8298898	narrow	1.040237770967639
31	31	False	True	2	2	12.0	2.3848262	narrow	0.8691262495676024
31	31	False	True	3	3	13.0	0.40239263	narrow	-0.9103269754736752
31	31	False	True	4	4	14.0	0.31568635	narrow	-1.1530061216035024
31	31	False	True	5	5	15.0	0.20487854	narrow	-1.5853379632388664
31	31	False	True	6	6	16.0	0.19029371	narrow	-1.6591865583003917
31	31	False	True	7	7	17.0	0.20266177	narrow	-1.5962168471601763
31	31	False	True	8	8	18.0	0.21574295	narrow	-1.533667626261649
31	31	False	True	9	9	19.0	0.22339284	narrow	-1.4988234429949414
31	31	False	True	10	10	20.0	0.22495283	narrow	-1.4918645432006297
31	31	False	True	11	11	21.0	0.22125964	narrow	-1.5084184254218012
31	31	False	True	12	12	22.0	0.21352333	narrow	-1.544009178278743
31	31	False	True	13	13	23.0	0.20293401	narrow	-1.5948744266799462
31	31	False	True	14	14	24.0	0.19051974	narrow	-1.6579994677365308
31	31	False	True	15	15	25.0	0.17710991	narrow	-1.7309847786724966
31	31	False	True	16	16	26.0	0.16334298	narrow	-1.81190311706513
31	31	False	True	17	17	27.0	0.14968982	narrow	-1.8991899925408515
31	31	False	True	18	18	28.0	0.13648227	narrow	-1.9915605629034636
31	31	False	True	19	19	29.0	0.123940684	narrow	-2.0879521826639853
31	31	False	True	20	20	30.0	0.11219921	narrow	-2.1874793269165465
31	31	False	True	21	21	31.0	0.10132705	narrow	-2.28940187474546
31	31	False	True	22	22	32.0	0.091346145	narrow	-2.3930991973769875
31	31	False	True	23	23	33.0	0.082245305	narrow	-2.4980489730327684
31	31	False	True	24	24	34.0	0.07399097	narrow	-2.6038122202508975
31	31	False	True	25	25	35.0	0.06653553	narrow	-2.710019188285836
31	31	False	True	26	26	36.0	0.059823472	narrow	-2.8163571866756025
31	31	False	True	27	27	37.0	0.05379556	narrow	-2.922564343101052
31	31	False	True	28	28	38.0	0.04839212	narrow	-3.02841828843188
31	31	False	True	29	29	39.0	0.043554876	narrow	-3.133733618690423
31	31	False	True	30	30	40.0	0.0392284	narrow	-3.2383543047058447
31	31	False	True	31	31	10.0	1.8778548	wide	0.6301300615030827
31	31	False	True	32	32	11.0	0.5842986	wide	-0.5373431254540532
31	31	False	True	33	33	12.0	0.82027406	wide	-0.19811677505054298
31	31	False	True	34	34	13.0	0.34270072	wide	-1.0708977491408396
31	31	False	True	35	35	14.0	0.8637703	wide	-0.1464484020056621
31	31	False	True	36	36	15.0	0.1633378	wide	-1.8119348299807196
31	31	False	True	37	37	16.0	0.17853045	wide	-1.7229961040756676
31	31	False	True	38	38	17.0	0.1335735	wide	-2.013103390847621
31	31	False	True	39	39	18.0	0.09143278	wide	-2.392151221493138
31	31	False	True	40	40	19.0	0.072089866	wide	-2.629841799355004
31	31	False	True	41	41	20.0	0.066250145	wide	-2.7143176254389556
31	31	False	True	42	42	21.0	0.06588384	wide	-2.7198620875753723
31	31	False	True	43	43	22.0	0.06724054	wide	-2.6994789395400023
31	31	False	True	44	44	23.0	0.068774916	wide	-2.6769161935462904
31	31	False	True	45	45	24.0	0.0698945	wide	-2.6607683166721565
31	31	False	True	46	46	25.0	0.0704079	wide	-2.6534498062047835
31	31	False	True	47	47	26.0	0.07029362	wide	-2.6550742381957098
31	31	False	True	48	48	27.0	0.06960306	wide	-2.6649467470909767
31	31	False	True	49	49	28.0	0.068416774	wide	-2.6821372505004257
31	31	False	True	50	50	29.0	0.06682344	wide	-2.705701361786321
31	31	False	True	51	51	30.0	0.064909115	wide	-2.7347672182925327
31	31	False	True	52	52	31.0	0.06275202	wide	-2.7685645102533107
31	31	False	True	53	53	32.0	0.060420737	wide	-2.806422905150306
31	31	False	True	54	54	33.0	0.05797366	wide	-2.8477665095186135
31	31	False	True	55	55	34.0	0.0554596	wide	-2.892100451225852
31	31	False	True	56	56	35.0	0.052918714	wide	-2.938998240862096
31	31	False	True	57	57	36.0	0.050383426	wide	-2.9880930071939207
31	31	False	True	58	58	37.0	0.047879577	wide	-3.039066232917856
31	31	False	True	59	59	38.0	0.045427307	wide	-3.091641878977961
31	31	False	True	60	60	39.0	0.043042045	wide	-3.145577850316839
31	31	False	True	61	61	40.0	0.04073514	wide	-3.2006641683775183
32	31	False	True	0	0	10.0	3.7421067	narrow	1.3196487416089258
32	31	False	True	1	1	11.0	1.2429636	narrow	0.21749852810944367
32	31	False	True	2	2	12.0	0.5116304	narrow	-0.6701527896198455
32	31	False	True	3	3	13.0	0.243153	narrow	-1.4140644041455315
32	31	False	True	4	4	14.0	0.13119997	narrow	-2.031032631130711
32	31	False	True	5	5	15.0	0.071681805	narrow	-2.6355183292709
32	31	False	True	6	6	16.0	0.047153194	narrow	-3.0543535309456797
32	31	False	True	7	7	17.0	0.04358561	narrow	-3.1330282289758338
32	31	False	True	8	8	18.0	0.053302273	narrow	-2.9317763033162505
32	31	False	True	9	9	19.0	0.07447613	narrow	-2.597276607621094
32	31	False	True	10	10	20.0	0.10820573	narrow	-2.2237209564858174
32	31	False	True	11	11	21.0	0.15578814	narrow	-1.8592582716779262
32	31	False	True	12	12	22.0	0.21679582	narrow	-1.5287992900453204
32	31	False	True	13	13	23.0	0.28810117	narrow	-1.244443575810001
32	31	False	True	14	14	24.0	0.36391747	narrow	-1.0108281678219337
32	31	False	True	15	15	25.0	0.43671238	narrow	-0.8284804699114527
32	31	False	True	16	16	26.0	0.49862403	narrow	-0.6959029141081703
32	31	False	True	17	17	27.0	0.5429218	narrow	-0.610789984152284
32	31	False	True	18	18	28.0	0.56513005	narrow	-0.5706993973312049
32	31	False	True	19	19	29.0	0.56361306	narrow	-0.5733873267633497
32	31	False	True	20	20	30.0	0.53958005	narrow	-0.6169641271629972
32	31	False	True	21	21	31.0	0.49661058	narrow	-0.699949101261879
32	31	False	True	22	22	32.0	0.4398813	narrow	-0.821250361192311
32	31	False	True	23	23	33.0	0.37528104	narrow	-0.9800800937016516
32	31	False	True	24	24	34.0	0.30858985	narrow	-1.1757422300670843
32	31	False	True	25	25	35.0	0.24483758	narrow	-1.4071602270539965
32	31	False	True	26	26	36.0	0.18790174	narrow	-1.6718361123607821
32	31	False	True	27	27	37.0	0.14033933	narrow	-1.9636920032893848
32	31	False	True	28	28	38.0	0.10342106	narrow	-2.268946662598399
32	31	False	True	29	29	39.0	0.077301115	narrow	-2.5600468991719625
32	31	False	True	30	30	40.0	0.061267864	narrow	-2.79249981493812
32	31	False	True	31	31	10.0	10.980193	wide	2.3960930133403826
32	31	False	True	32	32	11.0	3.8024015	wide	1.3356328408052769
32	31	False	True	33	33	12.0	1.6118895	wide	0.4774070933477917
32	31	False	True	34	34	13.0	0.6440841	wide	-0.43992597134181144
32	31	False	True	35	35	14.0	0.28410006	wide	-1.2584287789287754
32	31	False	True	36	36	15.0	0.14519227	wide	-1.9296964149231766
32	31	False	True	37	37	16.0	0.078736864	wide	-2.5416438215393273
32	31	False	True	38	38	17.0	0.044430003	wide	-3.1138402945123773
32	31	False	True	39	39	18.0	0.026570998	wide	-3.6279349587566156
32	31	False	True	40	40	19.0	0.017592525	wide	-4.040281183064469
32	31	False	True	41	41	20.0	0.013441962	wide	-4.309373972398633
32	31	False	True	42	42	21.0	0.011925143	wide	-4.4291062506653756
32	31	False	True	43	43	22.0	0.011903717	wide	-4.430904574695501
32	31	False	True	44	44	23.0	0.012835826	wide	-4.3555151114512105
32	31	False	True	45	45	24.0	0.014507596	wide	-4.233082904654474
32	31	False	True	46	46	25.0	0.016879141	wide	-4.081676679734788
32	31	False	True	47	47	26.0	0.019996034	wide	-3.9122213250921907
32	31	False	True	48	48	27.0	0.023936106	wide	-3.73236724872394
32	31	False	True	49	49	28.0	0.028774545	wide	-3.548264136836305
32	31	False	True	50	50	29.0	0.034559853	wide	-3.3650625885275502
32	31	False	True	51	51	30.0	0.04129714	wide	-3.186962030807673
32	31	False	True	52	52	31.0	0.0489373	wide	-3.0172153920849323
32	31	False	True	53	53	32.0	0.05737347	wide	-2.8581732776236564
32	31	False	True	54	54	33.0	0.066442445	wide	-2.7114191947937414
32	31	False	True	55	55	34.0	0.07593219	wide	-2.577914573818127
32	31	False	True	56	56	35.0	0.08559383	wide	-2.458142077871541
32	31	False	True	57	57	36.0	0.09515544	wide	-2.352243513989367
32	31	False	True	58	58	37.0	0.104338706	wide	-2.2601128832282584
32	31	False	True	59	59	38.0	0.112873584	wide	-2.1814868121741733
32	31	False	True	60	60	39.0	0.12051332	wide	-2.1159949927413715
32	31	False	True	61	61	40.0	0.12704536	wide	-2.063211090937577
33	31	False	True	0	0	10.0	211.04672	narrow	5.352079530766825
33	31	False	True	1	1	11.0	1.5170635	narrow	0.4167765584224373
33	31	False	True	2	2	12.0	0.1475941	narrow	-1.9132893405144316
33	31	False	True	3	3	13.0	0.110638395	narrow	-2.201488098238447
33	31	False	True	4	4	14.0	0.09285794	narrow	-2.3766844805692307
33	31	False	True	5	5	15.0	0.07506196	narrow	-2.5894413731728076
33	31	False	True	6	6	16.0	0.06037035	narrow	-2.807257188609028
33	31	False	True	7	7	17.0	0.050219618	narrow	-2.99134953181289
33	31	False	True	8	8	18.0	0.044343423	narrow	-3.1157908788561985
33	31	False	True	9	9	19.0	0.04160849	narrow	-3.1794510459992824
33	31	False	True	10	10	20.0	0.04071582	narrow	-3.2011385642683057
33	31	False	True	11	11	21.0	0.0405879	narrow	-3.2042852863507343
33	31	False	True	12	12	22.0	0.040498137	narrow	-3.206499305927676
33	31	False	True	13	13	23.0	0.040050425	narrow	-3.217615993788742
33	31	False	True	14	14	24.0	0.039096996	narrow	-3.24170964358679
33	31	False	True	15	15	25.0	0.037647594	narrow	-3.2794862311606767
33	31	False	True	16	16	26.0	0.03579456	narrow	-3.3299593524291224
33	31	False	True	17	17	27.0	0.03366055	narrow	-3.39142875048369
33	31	False	True	18	18	28.0	0.031366926	narrow	-3.462001253292878
33	31	False	True	19	19	29.0	0.02901768	narrow	-3.539849979587466
33	31	False	True	20	20	30.0	0.026693622	narrow	-3.6233306185159404
33	31	False	True	21	21	31.0	0.024452431	narrow	-3.71102564060097
33	31	False	True	22	22	32.0	0.022331689	narrow	-3.8017485778355433
33	31	False	True	23	23	33.0	0.020352941	narrow	-3.894529856651149
33	31	False	True	24	24	34.0	0.018525744	narrow	-3.9885939466631357
33	31	False	True	25	25	35.0	0.016851196	narrow	-4.083333645474186
33	31	False	True	26	26	36.0	0.015324806	narrow	-4.178282456293822
33	31	False	True	27	27	37.0	0.013938624	narrow	-4.273091587273582
33	31	False	True	28	28	38.0	0.012682844	narrow	-4.367505064901528
33	31	False	True	29	29	39.0	0.011546854	narrow	-4.461342260069144
33	31	False	True	30	30	40.0	0.010519984	narrow	-4.554478592586277
33	31	False	True	31	31	10.0	17.24665	wide	2.847617921718993
33	31	False	True	32	32	11.0	64.84879	wide	4.172058252145822
33	31	False	True	33	33	12.0	0.13656124	wide	-1.990982120279415
33	31	False	True	34	34	13.0	0.075547986	wide	-2.5829872484612033
33	31	False	True	35	35	14.0	0.06526503	wide	-2.7292989144770448
33	31	False	True	36	36	15.0	0.058419894	wide	-2.8400987964712954
33	31	False	True	37	37	16.0	0.051066685	wide	-2.9746229513359874
33	31	False	True	38	38	17.0	0.04367954	wide	-3.1308754787364714
33	31	False	True	39	39	18.0	0.036769964	wide	-3.303073962728451
33	31	False	True	40	40	19.0	0.0306626	wide	-3.484711608090169
33	31	False	True	41	41	20.0	0.02550787	wide	-3.6687682469824314
33	31	False	True	42	42	21.0	0.021326337	wide	-3.8478124912039613
33	31	False	True	43	43	22.0	0.01805419	wide	-4.014377488177946
33	31	False	True	44	44	23.0	0.015580366	wide	-4.16174374715949
33	31	False	True	45	45	24.0	0.013773597	wide	-4.285001780310016
33	31	False	True	46	46	25.0	0.01250059	wide	-4.381979435787766
33	31	False	True	47	47	26.0	0.011637252	wide	-4.453543947024926
33	31	False	True	48	48	27.0	0.01107476	wide	-4.503086633714639
33	31	False	True	49	49	28.0	0.010722087	wide	-4.535449459451904
33	31	False	True	50	50	29.0	0.010506137	wide	-4.555795716367866
33	31	False	True	51	51	30.0	0.010370486	wide	-4.568791391879377
33	31	False	True	52	52	31.0	0.010273286	wide	-4.578208345166685
33	31	False	True	53	53	32.0	0.0101849595	wide	-4.5868432057472095
33	31	False	True	54	54	33.0	0.010085804	wide	-4.5966263883936795
33	31	False	True	55	55	34.0	0.009963823	wide	-4.608794445690204
33	31	False	True	56	56	35.0	0.0098128235	wide	-4.624065228264182
33	31	False	True	57	57	36.0	0.009630796	wide	-4.642789398228823
33	31	False	True	58	58	37.0	0.009418635	wide	-4.665065105352129
33	31	False	True	59	59	38.0	0.009179097	wide	-4.690826445201063
33	31	False	True	60	60	39.0	0.008916055	wide	-4.719901694792032
33	31	False	True	61	61	40.0	0.008633893	wide	-4.752059774791059
34	31	False	True	0	0	10.0	1.5028619	narrow	0.4073712236484802
34	31	False	True	1	1	11.0	0.61626923	narrow	-0.4840713492439448
34	31	False	True	2	2	12.0	0.42456803	narrow	-0.856683026942471
34	31	False	True	3	3	13.0	0.26464173	narrow	-1.3293783299855901
34	31	False	True	4	4	14.0	0.16049728	narrow	-1.8294782835961676
34	31	False	True	5	5	15.0	0.14245948	narrow	-1.9486976705860009
34	31	False	True	6	6	16.0	0.13993776	narrow	-1.9665575266525805
34	31	False	True	7	7	17.0	0.12983252	narrow	-2.0415099668006573
34	31	False	True	8	8	18.0	0.11604559	narrow	-2.1537721478454395
34	31	False	True	9	9	19.0	0.10441412	narrow	-2.25939036363678
34	31	False	True	10	10	20.0	0.09682	narrow	-2.334901694470589
34	31	False	True	11	11	21.0	0.092504606	narrow	-2.3804968411088727
34	31	False	True	12	12	22.0	0.09003438	narrow	-2.4075636815952963
34	31	False	True	13	13	23.0	0.08828295	narrow	-2.427208281749561
34	31	False	True	14	14	24.0	0.086631745	narrow	-2.4460889601454774
34	31	False	True	15	15	25.0	0.084840685	narrow	-2.4669800752965623
34	31	False	True	16	16	26.0	0.08286185	narrow	-2.4905805157658043
34	31	False	True	17	17	27.0	0.08070145	narrow	-2.5169987360857444
34	31	False	True	18	18	28.0	0.07834825	narrow	-2.5465916461028133
34	31	False	True	19	19	29.0	0.075754836	narrow	-2.5802529950462874
34	31	False	True	20	20	30.0	0.072849944	narrow	-2.6193535150440326
34	31	False	True	21	21	31.0	0.06956362	narrow	-2.665513549447056
34	31	False	True	22	22	32.0	0.06585252	narrow	-2.720337582732368
34	31	False	True	23	23	33.0	0.061717167	narrow	-2.7851931533831675
34	31	False	True	24	24	34.0	0.057208505	narrow	-2.8610527028382817
34	31	False	True	25	25	35.0	0.05242417	narrow	-2.948387534460637
34	31	False	True	26	26	36.0	0.047496676	narrow	-3.0470955493375507
34	31	False	True	27	27	37.0	0.04257699	narrow	-3.1564413124804993
34	31	False	True	28	28	38.0	0.037817284	narrow	-3.274989032185667
34	31	False	True	29	29	39.0	0.033355203	narrow	-3.400541506795107
34	31	False	True	30	30	40.0	0.029302131	narrow	-3.530095035228414
34	31	False	True	31	31	10.0	2.4029746	wide	0.8767073865777852
34	31	False	True	32	32	11.0	1.3134018	wide	0.2726205652626038
34	31	False	True	33	33	12.0	0.7101593	wide	-0.34226596791592373
34	31	False	True	34	34	13.0	0.4522266	wide	-0.7935718973388918
34	31	False	True	35	35	14.0	0.2980516	wide	-1.2104886531038026
34	31	False	True	36	36	15.0	0.17801486	wide	-1.7258882490285083
34	31	False	True	37	37	16.0	0.105769455	wide	-2.2464935063452494
34	31	False	True	38	38	17.0	0.07368184	wide	-2.6079989144913105
34	31	False	True	39	39	18.0	0.06258721	wide	-2.7711943348498904
34	31	False	True	40	40	19.0	0.05911908	wide	-2.828201564032962
34	31	False	True	41	41	20.0	0.05700781	wide	-2.8645670029897734
34	31	False	True	42	42	21.0	0.0541325	wide	-2.9163205341298295
34	31	False	True	43	43	22.0	0.05028093	wide	-2.9901293990110993
34	31	False	True	44	44	23.0	0.045914173	wide	-3.08098142962193
34	31	False	True	45	45	24.0	0.041569076	wide	-3.1803987535325846
34	31	False	True	46	46	25.0	0.037628736	wide	-3.279987265161524
34	31	False	True	47	47	26.0	0.03428411	wide	-3.37307329745689
34	31	False	True	48	48	27.0	0.03157482	wide	-3.4553953114744203
34	31	False	True	49	49	28.0	0.029447727	wide	-3.5251385535270363
34	31	False	True	50	50	29.0	0.027806202	wide	-3.582496189642026
34	31	False	True	51	51	30.0	0.026543284	wide	-3.628978519978627
34	31	False	True	52	52	31.0	0.025560206	wide	-3.6667185900373616
34	31	False	True	53	53	32.0	0.024774723	wide	-3.6979313794542197
34	31	False	True	54	54	33.0	0.024122989	wide	-3.7245899927444714
34	31	False	True	55	55	34.0	0.02355815	wide	-3.748283446202041
34	31	False	True	56	56	35.0	0.023047514	wide	-3.770197367850555
34	31	False	True	57	57	36.0	0.022569258	wide	-3.791166564191553
34	31	False	True	58	58	37.0	0.02210946	wide	-3.8117497077488927
34	31	False	True	59	59	38.0	0.02165954	wide	-3.8323092749385927
34	31	False	True	60	60	39.0	0.02121434	wide	-3.853077910875411
34	31	False	True	61	61	40.0	0.020770634	wide	-3.8742151167646104
35	31	False	True	0	0	10.0	3.391014	narrow	1.2211289917106205
35	31	False	True	1	1	11.0	3.2954025	narrow	1.1925283152741526
35	31	False	True	2	2	12.0	1.6346754	narrow	0.49144425252901675
35	31	False	True	3	3	13.0	0.7178995	narrow	-0.33142569187577453
35	31	False	True	4	4	14.0	0.3477386	narrow	-1.0563042308870318
